team,year,day,points,position
bayern munich,1998,5,15,0
kaiserslautern,1998,5,10,1
munich 1860,1998,5,10,2
hertha,1998,5,9,3
leverkusen,1998,5,8,4
freiburg,1998,5,8,5
hamburg,1998,5,8,6
schalke 04,1998,5,7,7
stuttgart,1998,5,7,8
nurnberg,1998,5,7,9
bochum,1998,5,6,10
duisburg,1998,5,5,11
m'gladbach,1998,5,5,12
hansa rostock,1998,5,4,13
dortmund,1998,5,4,14
werder bremen,1998,5,4,15
wolfsburg,1998,5,3,16
ein frankfurt,1998,5,2,17
bayern munich,1998,6,18,0
munich 1860,1998,6,13,1
hamburg,1998,6,11,2
leverkusen,1998,6,11,3
stuttgart,1998,6,10,4
kaiserslautern,1998,6,10,5
hertha,1998,6,9,6
freiburg,1998,6,9,7
bochum,1998,6,9,8
schalke 04,1998,6,7,9
dortmund,1998,6,7,10
nurnberg,1998,6,7,11
duisburg,1998,6,6,12
ein frankfurt,1998,6,5,13
m'gladbach,1998,6,5,14
hansa rostock,1998,6,4,15
werder bremen,1998,6,4,16
wolfsburg,1998,6,3,17
bayern munich,1998,7,19,0
munich 1860,1998,7,16,1
leverkusen,1998,7,12,2
hertha,1998,7,12,3
hamburg,1998,7,12,4
kaiserslautern,1998,7,11,5
stuttgart,1998,7,10,6
freiburg,1998,7,10,7
bochum,1998,7,10,8
duisburg,1998,7,9,9
schalke 04,1998,7,8,10
dortmund,1998,7,8,11
nurnberg,1998,7,7,12
hansa rostock,1998,7,7,13
ein frankfurt,1998,7,6,14
m'gladbach,1998,7,5,15
werder bremen,1998,7,4,16
wolfsburg,1998,7,4,17
bayern munich,1998,8,22,0
munich 1860,1998,8,19,1
hamburg,1998,8,15,2
leverkusen,1998,8,15,3
hertha,1998,8,13,4
freiburg,1998,8,13,5
kaiserslautern,1998,8,12,6
stuttgart,1998,8,11,7
dortmund,1998,8,11,8
bochum,1998,8,10,9
nurnberg,1998,8,10,10
duisburg,1998,8,9,11
schalke 04,1998,8,8,12
hansa rostock,1998,8,7,13
ein frankfurt,1998,8,6,14
wolfsburg,1998,8,5,15
m'gladbach,1998,8,5,16
werder bremen,1998,8,4,17
bayern munich,1998,9,25,0
munich 1860,1998,9,20,1
hamburg,1998,9,16,2
leverkusen,1998,9,16,3
hertha,1998,9,14,4
freiburg,1998,9,14,5
bochum,1998,9,13,6
stuttgart,1998,9,12,7
dortmund,1998,9,12,8
kaiserslautern,1998,9,12,9
nurnberg,1998,9,11,10
duisburg,1998,9,10,11
schalke 04,1998,9,9,12
wolfsburg,1998,9,8,13
hansa rostock,1998,9,8,14
ein frankfurt,1998,9,6,15
m'gladbach,1998,9,5,16
werder bremen,1998,9,5,17
bayern munich,1998,10,25,0
munich 1860,1998,10,20,1
leverkusen,1998,10,19,2
hertha,1998,10,17,3
hamburg,1998,10,17,4
freiburg,1998,10,15,5
stuttgart,1998,10,15,6
kaiserslautern,1998,10,15,7
bochum,1998,10,13,8
dortmund,1998,10,13,9
wolfsburg,1998,10,11,10
nurnberg,1998,10,11,11
duisburg,1998,10,11,12
schalke 04,1998,10,10,13
ein frankfurt,1998,10,9,14
hansa rostock,1998,10,8,15
werder bremen,1998,10,6,16
m'gladbach,1998,10,5,17
bayern munich,1998,11,28,0
munich 1860,1998,11,20,1
leverkusen,1998,11,20,2
kaiserslautern,1998,11,18,3
hertha,1998,11,17,4
hamburg,1998,11,17,5
stuttgart,1998,11,16,6
bochum,1998,11,16,7
dortmund,1998,11,16,8
freiburg,1998,11,15,9
wolfsburg,1998,11,14,10
nurnberg,1998,11,12,11
duisburg,1998,11,12,12
schalke 04,1998,11,11,13
ein frankfurt,1998,11,10,14
hansa rostock,1998,11,9,15
werder bremen,1998,11,7,16
m'gladbach,1998,11,5,17
bayern munich,1998,12,31,0
leverkusen,1998,12,23,1
munich 1860,1998,12,23,2
kaiserslautern,1998,12,21,3
dortmund,1998,12,19,4
wolfsburg,1998,12,17,5
hertha,1998,12,17,6
bochum,1998,12,17,7
hamburg,1998,12,17,8
stuttgart,1998,12,16,9
freiburg,1998,12,15,10
ein frankfurt,1998,12,13,11
nurnberg,1998,12,13,12
duisburg,1998,12,12,13
schalke 04,1998,12,11,14
hansa rostock,1998,12,9,15
werder bremen,1998,12,7,16
m'gladbach,1998,12,6,17
bayern munich,1998,13,31,0
leverkusen,1998,13,26,1
munich 1860,1998,13,26,2
kaiserslautern,1998,13,24,3
wolfsburg,1998,13,20,4
dortmund,1998,13,19,5
hamburg,1998,13,18,6
bochum,1998,13,17,7
hertha,1998,13,17,8
ein frankfurt,1998,13,16,9
stuttgart,1998,13,16,10
freiburg,1998,13,15,11
duisburg,1998,13,15,12
schalke 04,1998,13,14,13
nurnberg,1998,13,13,14
hansa rostock,1998,13,10,15
werder bremen,1998,13,10,16
m'gladbach,1998,13,9,17
bayern munich,1998,14,34,0
leverkusen,1998,14,29,1
kaiserslautern,1998,14,27,2
munich 1860,1998,14,27,3
dortmund,1998,14,22,4
wolfsburg,1998,14,21,5
hertha,1998,14,20,6
hamburg,1998,14,18,7
stuttgart,1998,14,17,8
bochum,1998,14,17,9
ein frankfurt,1998,14,16,10
freiburg,1998,14,15,11
duisburg,1998,14,15,12
schalke 04,1998,14,14,13
nurnberg,1998,14,14,14
werder bremen,1998,14,13,15
hansa rostock,1998,14,11,16
m'gladbach,1998,14,9,17
bayern munich,1998,15,35,0
leverkusen,1998,15,32,1
kaiserslautern,1998,15,30,2
munich 1860,1998,15,27,3
dortmund,1998,15,25,4
wolfsburg,1998,15,24,5
hertha,1998,15,23,6
hamburg,1998,15,21,7
freiburg,1998,15,18,8
stuttgart,1998,15,17,9
bochum,1998,15,17,10
werder bremen,1998,15,16,11
ein frankfurt,1998,15,16,12
duisburg,1998,15,15,13
nurnberg,1998,15,14,14
schalke 04,1998,15,14,15
hansa rostock,1998,15,11,16
m'gladbach,1998,15,9,17
bayern munich,1998,16,38,0
leverkusen,1998,16,35,1
kaiserslautern,1998,16,33,2
munich 1860,1998,16,30,3
hertha,1998,16,26,4
dortmund,1998,16,25,5
wolfsburg,1998,16,24,6
hamburg,1998,16,21,7
freiburg,1998,16,21,8
stuttgart,1998,16,20,9
werder bremen,1998,16,19,10
bochum,1998,16,18,11
schalke 04,1998,16,17,12
ein frankfurt,1998,16,16,13
nurnberg,1998,16,15,14
duisburg,1998,16,15,15
hansa rostock,1998,16,12,16
m'gladbach,1998,16,10,17
bayern munich,1998,17,41,0
leverkusen,1998,17,35,1
kaiserslautern,1998,17,33,2
munich 1860,1998,17,31,3
hertha,1998,17,29,4
wolfsburg,1998,17,27,5
dortmund,1998,17,26,6
freiburg,1998,17,21,7
stuttgart,1998,17,21,8
hamburg,1998,17,21,9
werder bremen,1998,17,20,10
schalke 04,1998,17,18,11
duisburg,1998,17,18,12
bochum,1998,17,18,13
ein frankfurt,1998,17,16,14
nurnberg,1998,17,15,15
hansa rostock,1998,17,15,16
m'gladbach,1998,17,10,17
bayern munich,1998,18,44,0
leverkusen,1998,18,36,1
kaiserslautern,1998,18,34,2
munich 1860,1998,18,32,3
dortmund,1998,18,29,4
hertha,1998,18,29,5
wolfsburg,1998,18,27,6
hamburg,1998,18,24,7
werder bremen,1998,18,23,8
freiburg,1998,18,22,9
schalke 04,1998,18,21,10
stuttgart,1998,18,21,11
duisburg,1998,18,19,12
bochum,1998,18,19,13
ein frankfurt,1998,18,17,14
hansa rostock,1998,18,16,15
nurnberg,1998,18,15,16
m'gladbach,1998,18,10,17
bayern munich,1998,19,47,0
leverkusen,1998,19,37,1
kaiserslautern,1998,19,37,2
munich 1860,1998,19,35,3
hertha,1998,19,32,4
dortmund,1998,19,29,5
wolfsburg,1998,19,28,6
hamburg,1998,19,25,7
stuttgart,1998,19,24,8
werder bremen,1998,19,24,9
freiburg,1998,19,23,10
schalke 04,1998,19,21,11
bochum,1998,19,20,12
duisburg,1998,19,19,13
ein frankfurt,1998,19,17,14
hansa rostock,1998,19,17,15
nurnberg,1998,19,16,16
m'gladbach,1998,19,10,17
bayern munich,1998,20,50,0
leverkusen,1998,20,38,1
kaiserslautern,1998,20,38,2
munich 1860,1998,20,36,3
hertha,1998,20,33,4
dortmund,1998,20,32,5
wolfsburg,1998,20,29,6
stuttgart,1998,20,25,7
hamburg,1998,20,25,8
werder bremen,1998,20,25,9
freiburg,1998,20,24,10
schalke 04,1998,20,22,11
duisburg,1998,20,20,12
bochum,1998,20,20,13
ein frankfurt,1998,20,18,14
hansa rostock,1998,20,17,15
nurnberg,1998,20,16,16
m'gladbach,1998,20,11,17
bayern munich,1998,21,53,0
leverkusen,1998,21,41,1
kaiserslautern,1998,21,39,2
munich 1860,1998,21,36,3
dortmund,1998,21,35,4
hertha,1998,21,34,5
wolfsburg,1998,21,32,6
stuttgart,1998,21,28,7
hamburg,1998,21,25,8
werder bremen,1998,21,25,9
freiburg,1998,21,24,10
duisburg,1998,21,23,11
schalke 04,1998,21,22,12
bochum,1998,21,21,13
nurnberg,1998,21,19,14
ein frankfurt,1998,21,18,15
hansa rostock,1998,21,17,16
m'gladbach,1998,21,14,17
bayern munich,1998,22,56,0
kaiserslautern,1998,22,42,1
leverkusen,1998,22,41,2
dortmund,1998,22,38,3
munich 1860,1998,22,37,4
wolfsburg,1998,22,35,5
hertha,1998,22,35,6
stuttgart,1998,22,29,7
freiburg,1998,22,27,8
duisburg,1998,22,26,9
werder bremen,1998,22,25,10
hamburg,1998,22,25,11
bochum,1998,22,24,12
schalke 04,1998,22,23,13
ein frankfurt,1998,22,19,14
nurnberg,1998,22,19,15
hansa rostock,1998,22,17,16
m'gladbach,1998,22,14,17
bayern munich,1998,23,59,0
kaiserslautern,1998,23,45,1
leverkusen,1998,23,42,2
dortmund,1998,23,39,3
hertha,1998,23,38,4
munich 1860,1998,23,37,5
wolfsburg,1998,23,36,6
stuttgart,1998,23,30,7
duisburg,1998,23,29,8
hamburg,1998,23,28,9
freiburg,1998,23,27,10
werder bremen,1998,23,25,11
schalke 04,1998,23,24,12
bochum,1998,23,24,13
ein frankfurt,1998,23,20,14
nurnberg,1998,23,20,15
hansa rostock,1998,23,17,16
m'gladbach,1998,23,15,17
bayern munich,1998,24,60,0
leverkusen,1998,24,45,1
kaiserslautern,1998,24,45,2
hertha,1998,24,41,3
dortmund,1998,24,40,4
munich 1860,1998,24,37,5
wolfsburg,1998,24,36,6
stuttgart,1998,24,31,7
hamburg,1998,24,31,8
duisburg,1998,24,30,9
schalke 04,1998,24,27,10
freiburg,1998,24,27,11
werder bremen,1998,24,25,12
bochum,1998,24,24,13
ein frankfurt,1998,24,23,14
nurnberg,1998,24,23,15
hansa rostock,1998,24,20,16
m'gladbach,1998,24,15,17
bayern munich,1998,25,61,0
leverkusen,1998,25,48,1
kaiserslautern,1998,25,45,2
hertha,1998,25,44,3
dortmund,1998,25,40,4
wolfsburg,1998,25,39,5
munich 1860,1998,25,37,6
hamburg,1998,25,34,7
stuttgart,1998,25,31,8
duisburg,1998,25,30,9
werder bremen,1998,25,28,10
schalke 04,1998,25,28,11
freiburg,1998,25,27,12
bochum,1998,25,27,13
nurnberg,1998,25,26,14
ein frankfurt,1998,25,23,15
hansa rostock,1998,25,23,16
m'gladbach,1998,25,15,17
bayern munich,1998,26,61,0
leverkusen,1998,26,51,1
kaiserslautern,1998,26,48,2
hertha,1998,26,44,3
dortmund,1998,26,43,4
wolfsburg,1998,26,42,5
munich 1860,1998,26,37,6
hamburg,1998,26,35,7
duisburg,1998,26,33,8
stuttgart,1998,26,32,9
schalke 04,1998,26,31,10
werder bremen,1998,26,29,11
bochum,1998,26,28,12
freiburg,1998,26,27,13
nurnberg,1998,26,27,14
ein frankfurt,1998,26,23,15
hansa rostock,1998,26,23,16
m'gladbach,1998,26,16,17
bayern munich,1998,27,64,0
leverkusen,1998,27,54,1
kaiserslautern,1998,27,48,2
wolfsburg,1998,27,45,3
hertha,1998,27,45,4
dortmund,1998,27,44,5
munich 1860,1998,27,37,6
hamburg,1998,27,36,7
duisburg,1998,27,36,8
schalke 04,1998,27,34,9
stuttgart,1998,27,33,10
bochum,1998,27,29,11
werder bremen,1998,27,29,12
nurnberg,1998,27,28,13
freiburg,1998,27,27,14
hansa rostock,1998,27,26,15
ein frankfurt,1998,27,23,16
m'gladbach,1998,27,16,17
bayern munich,1998,28,65,0
leverkusen,1998,28,57,1
kaiserslautern,1998,28,48,2
hertha,1998,28,48,3
dortmund,1998,28,47,4
wolfsburg,1998,28,45,5
hamburg,1998,28,39,6
duisburg,1998,28,39,7
munich 1860,1998,28,38,8
schalke 04,1998,28,34,9
stuttgart,1998,28,33,10
freiburg,1998,28,30,11
bochum,1998,28,29,12
werder bremen,1998,28,29,13
nurnberg,1998,28,28,14
hansa rostock,1998,28,27,15
ein frankfurt,1998,28,24,16
m'gladbach,1998,28,19,17
bayern munich,1998,29,68,0
leverkusen,1998,29,58,1
hertha,1998,29,49,2
wolfsburg,1998,29,48,3
kaiserslautern,1998,29,48,4
dortmund,1998,29,47,5
hamburg,1998,29,42,6
duisburg,1998,29,42,7
munich 1860,1998,29,38,8
schalke 04,1998,29,35,9
freiburg,1998,29,33,10
stuttgart,1998,29,33,11
nurnberg,1998,29,31,12
hansa rostock,1998,29,30,13
bochum,1998,29,29,14
werder bremen,1998,29,29,15
ein frankfurt,1998,29,24,16
m'gladbach,1998,29,19,17
bayern munich,1998,30,71,0
leverkusen,1998,30,59,1
hertha,1998,30,52,2
kaiserslautern,1998,30,51,3
dortmund,1998,30,48,4
wolfsburg,1998,30,48,5
duisburg,1998,30,45,6
hamburg,1998,30,43,7
munich 1860,1998,30,41,8
schalke 04,1998,30,38,9
freiburg,1998,30,33,10
stuttgart,1998,30,33,11
nurnberg,1998,30,32,12
hansa rostock,1998,30,31,13
bochum,1998,30,29,14
werder bremen,1998,30,29,15
ein frankfurt,1998,30,25,16
m'gladbach,1998,30,20,17
bayern munich,1998,31,72,0
leverkusen,1998,31,62,1
hertha,1998,31,53,2
dortmund,1998,31,51,3
kaiserslautern,1998,31,51,4
wolfsburg,1998,31,49,5
hamburg,1998,31,46,6
duisburg,1998,31,45,7
munich 1860,1998,31,41,8
schalke 04,1998,31,38,9
freiburg,1998,31,36,10
hansa rostock,1998,31,34,11
nurnberg,1998,31,33,12
stuttgart,1998,31,33,13
werder bremen,1998,31,32,14
bochum,1998,31,29,15
ein frankfurt,1998,31,28,16
m'gladbach,1998,31,20,17
bayern munich,1998,32,72,0
leverkusen,1998,32,63,1
hertha,1998,32,56,2
kaiserslautern,1998,32,54,3
wolfsburg,1998,32,52,4
dortmund,1998,32,51,5
hamburg,1998,32,47,6
duisburg,1998,32,46,7
munich 1860,1998,32,41,8
schalke 04,1998,32,38,9
freiburg,1998,32,36,10
nurnberg,1998,32,36,11
stuttgart,1998,32,36,12
werder bremen,1998,32,35,13
hansa rostock,1998,32,34,14
ein frankfurt,1998,32,31,15
bochum,1998,32,29,16
m'gladbach,1998,32,21,17
bayern munich,1998,33,75,0
leverkusen,1998,33,63,1
hertha,1998,33,59,2
kaiserslautern,1998,33,57,3
wolfsburg,1998,33,55,4
dortmund,1998,33,54,5
hamburg,1998,33,50,6
duisburg,1998,33,46,7
munich 1860,1998,33,41,8
werder bremen,1998,33,38,9
schalke 04,1998,33,38,10
nurnberg,1998,33,37,11
freiburg,1998,33,36,12
stuttgart,1998,33,36,13
hansa rostock,1998,33,35,14
ein frankfurt,1998,33,34,15
bochum,1998,33,29,16
m'gladbach,1998,33,21,17
bayern munich,1998,34,78,0
leverkusen,1998,34,63,1
hertha,1998,34,62,2
dortmund,1998,34,57,3
kaiserslautern,1998,34,57,4
wolfsburg,1998,34,55,5
hamburg,1998,34,50,6
duisburg,1998,34,49,7
schalke 04,1998,34,41,8
munich 1860,1998,34,41,9
freiburg,1998,34,39,10
stuttgart,1998,34,39,11
hansa rostock,1998,34,38,12
werder bremen,1998,34,38,13
ein frankfurt,1998,34,37,14
nurnberg,1998,34,37,15
bochum,1998,34,29,16
m'gladbach,1998,34,21,17
dortmund,1999,0,0,0
duisburg,1999,0,0,1
wolfsburg,1999,0,0,2
munich 1860,1999,0,0,3
bayern munich,1999,0,0,4
hamburg,1999,0,0,5
ein frankfurt,1999,0,0,6
unterhaching,1999,0,0,7
kaiserslautern,1999,0,0,8
leverkusen,1999,0,0,9
schalke 04,1999,0,0,10
bielefeld,1999,0,0,11
stuttgart,1999,0,0,12
werder bremen,1999,0,0,13
hertha,1999,0,0,14
hansa rostock,1999,0,0,15
ulm,1999,0,0,16
freiburg,1999,0,0,17
wolfsburg,1999,1,3,0
ein frankfurt,1999,1,3,1
hertha,1999,1,3,2
kaiserslautern,1999,1,3,3
duisburg,1999,1,1,4
hamburg,1999,1,1,5
freiburg,1999,1,1,6
ulm,1999,1,1,7
bayern munich,1999,1,1,8
leverkusen,1999,1,1,9
schalke 04,1999,1,1,10
bielefeld,1999,1,1,11
stuttgart,1999,1,1,12
werder bremen,1999,1,1,13
unterhaching,1999,1,0,14
hansa rostock,1999,1,0,15
munich 1860,1999,1,0,16
dortmund,1999,1,0,17
ein frankfurt,1999,2,6,0
hamburg,1999,2,4,1
hertha,1999,2,4,2
leverkusen,1999,2,4,3
schalke 04,1999,2,4,4
kaiserslautern,1999,2,3,5
dortmund,1999,2,3,6
munich 1860,1999,2,3,7
unterhaching,1999,2,3,8
wolfsburg,1999,2,3,9
hansa rostock,1999,2,3,10
bielefeld,1999,2,2,11
stuttgart,1999,2,1,12
werder bremen,1999,2,1,13
bayern munich,1999,2,1,14
duisburg,1999,2,1,15
ulm,1999,2,1,16
freiburg,1999,2,1,17
hamburg,1999,3,7,0
ein frankfurt,1999,3,7,1
leverkusen,1999,3,7,2
dortmund,1999,3,6,3
wolfsburg,1999,3,6,4
hertha,1999,3,5,5
bielefeld,1999,3,5,6
freiburg,1999,3,4,7
schalke 04,1999,3,4,8
bayern munich,1999,3,4,9
kaiserslautern,1999,3,3,10
unterhaching,1999,3,3,11
munich 1860,1999,3,3,12
hansa rostock,1999,3,3,13
werder bremen,1999,3,2,14
duisburg,1999,3,2,15
stuttgart,1999,3,1,16
ulm,1999,3,1,17
hamburg,1999,4,10,0
leverkusen,1999,4,10,1
dortmund,1999,4,7,2
wolfsburg,1999,4,7,3
bayern munich,1999,4,7,4
ein frankfurt,1999,4,7,5
munich 1860,1999,4,6,6
unterhaching,1999,4,6,7
hansa rostock,1999,4,6,8
bielefeld,1999,4,6,9
hertha,1999,4,5,10
freiburg,1999,4,5,11
werder bremen,1999,4,5,12
schalke 04,1999,4,4,13
kaiserslautern,1999,4,3,14
duisburg,1999,4,2,15
stuttgart,1999,4,1,16
ulm,1999,4,1,17
leverkusen,1999,5,11,0
dortmund,1999,5,10,1
bayern munich,1999,5,10,2
hamburg,1999,5,10,3
werder bremen,1999,5,8,4
freiburg,1999,5,8,5
ein frankfurt,1999,5,7,6
schalke 04,1999,5,7,7
wolfsburg,1999,5,7,8
kaiserslautern,1999,5,6,9
munich 1860,1999,5,6,10
bielefeld,1999,5,6,11
unterhaching,1999,5,6,12
hertha,1999,5,6,13
hansa rostock,1999,5,6,14
stuttgart,1999,5,4,15
ulm,1999,5,4,16
duisburg,1999,5,2,17
leverkusen,1999,6,14,0
dortmund,1999,6,13,1
hamburg,1999,6,11,2
bayern munich,1999,6,10,3
werder bremen,1999,6,9,4
bielefeld,1999,6,9,5
wolfsburg,1999,6,8,6
schalke 04,1999,6,8,7
freiburg,1999,6,8,8
ein frankfurt,1999,6,7,9
unterhaching,1999,6,7,10
stuttgart,1999,6,7,11
munich 1860,1999,6,7,12
hertha,1999,6,7,13
hansa rostock,1999,6,7,14
kaiserslautern,1999,6,6,15
ulm,1999,6,5,16
duisburg,1999,6,3,17
dortmund,1999,7,16,0
leverkusen,1999,7,14,1
hamburg,1999,7,14,2
freiburg,1999,7,11,3
bayern munich,1999,7,11,4
wolfsburg,1999,7,11,5
stuttgart,1999,7,10,6
munich 1860,1999,7,10,7
hertha,1999,7,10,8
kaiserslautern,1999,7,9,9
schalke 04,1999,7,9,10
bielefeld,1999,7,9,11
werder bremen,1999,7,9,12
ein frankfurt,1999,7,7,13
hansa rostock,1999,7,7,14
unterhaching,1999,7,7,15
ulm,1999,7,5,16
duisburg,1999,7,3,17
dortmund,1999,8,19,0
hamburg,1999,8,17,1
leverkusen,1999,8,17,2
bayern munich,1999,8,14,3
munich 1860,1999,8,13,4
wolfsburg,1999,8,12,5
schalke 04,1999,8,12,6
freiburg,1999,8,11,7
kaiserslautern,1999,8,10,8
stuttgart,1999,8,10,9
hertha,1999,8,10,10
hansa rostock,1999,8,10,11
bielefeld,1999,8,9,12
werder bremen,1999,8,9,13
unterhaching,1999,8,8,14
ein frankfurt,1999,8,7,15
ulm,1999,8,5,16
duisburg,1999,8,4,17
dortmund,1999,9,19,0
hamburg,1999,9,18,1
leverkusen,1999,9,18,2
bayern munich,1999,9,17,3
wolfsburg,1999,9,15,4
schalke 04,1999,9,15,5
munich 1860,1999,9,14,6
hansa rostock,1999,9,13,7
freiburg,1999,9,12,8
werder bremen,1999,9,12,9
stuttgart,1999,9,11,10
hertha,1999,9,11,11
kaiserslautern,1999,9,10,12
bielefeld,1999,9,9,13
ulm,1999,9,8,14
unterhaching,1999,9,8,15
ein frankfurt,1999,9,7,16
duisburg,1999,9,4,17
dortmund,1999,10,20,0
bayern munich,1999,10,20,1
hamburg,1999,10,19,2
leverkusen,1999,10,19,3
schalke 04,1999,10,16,4
wolfsburg,1999,10,15,5
munich 1860,1999,10,15,6
werder bremen,1999,10,15,7
hansa rostock,1999,10,13,8
kaiserslautern,1999,10,13,9
freiburg,1999,10,12,10
hertha,1999,10,12,11
unterhaching,1999,10,11,12
stuttgart,1999,10,11,13
bielefeld,1999,10,10,14
ulm,1999,10,9,15
ein frankfurt,1999,10,8,16
duisburg,1999,10,5,17
bayern munich,1999,11,23,0
dortmund,1999,11,21,1
hamburg,1999,11,20,2
leverkusen,1999,11,20,3
munich 1860,1999,11,18,4
schalke 04,1999,11,16,5
werder bremen,1999,11,16,6
kaiserslautern,1999,11,16,7
wolfsburg,1999,11,15,8
freiburg,1999,11,15,9
stuttgart,1999,11,14,10
hansa rostock,1999,11,14,11
hertha,1999,11,12,12
unterhaching,1999,11,11,13
bielefeld,1999,11,11,14
ein frankfurt,1999,11,11,15
ulm,1999,11,9,16
duisburg,1999,11,5,17
bayern munich,1999,12,26,0
hamburg,1999,12,23,1
dortmund,1999,12,22,2
leverkusen,1999,12,21,3
werder bremen,1999,12,19,4
kaiserslautern,1999,12,19,5
munich 1860,1999,12,18,6
schalke 04,1999,12,17,7
stuttgart,1999,12,17,8
wolfsburg,1999,12,16,9
freiburg,1999,12,15,10
hansa rostock,1999,12,15,11
unterhaching,1999,12,12,12
hertha,1999,12,12,13
bielefeld,1999,12,11,14
ein frankfurt,1999,12,11,15
ulm,1999,12,9,16
duisburg,1999,12,8,17
bayern munich,1999,13,26,0
leverkusen,1999,13,24,1
hamburg,1999,13,23,2
werder bremen,1999,13,22,3
kaiserslautern,1999,13,22,4
dortmund,1999,13,22,5
munich 1860,1999,13,21,6
stuttgart,1999,13,20,7
schalke 04,1999,13,18,8
wolfsburg,1999,13,16,9
hansa rostock,1999,13,16,10
unterhaching,1999,13,15,11
freiburg,1999,13,15,12
hertha,1999,13,15,13
bielefeld,1999,13,11,14
ein frankfurt,1999,13,11,15
ulm,1999,13,10,16
duisburg,1999,13,9,17
leverkusen,1999,14,27,0
bayern munich,1999,14,27,1
hamburg,1999,14,26,2
munich 1860,1999,14,24,3
kaiserslautern,1999,14,23,4
dortmund,1999,14,23,5
werder bremen,1999,14,22,6
stuttgart,1999,14,20,7
schalke 04,1999,14,19,8
hertha,1999,14,18,9
unterhaching,1999,14,18,10
wolfsburg,1999,14,17,11
hansa rostock,1999,14,17,12
freiburg,1999,14,16,13
bielefeld,1999,14,11,14
ein frankfurt,1999,14,11,15
ulm,1999,14,10,16
duisburg,1999,14,10,17
bayern munich,1999,15,30,0
leverkusen,1999,15,28,1
hamburg,1999,15,27,2
munich 1860,1999,15,25,3
dortmund,1999,15,24,4
werder bremen,1999,15,23,5
kaiserslautern,1999,15,23,6
hertha,1999,15,21,7
stuttgart,1999,15,21,8
wolfsburg,1999,15,20,9
schalke 04,1999,15,20,10
unterhaching,1999,15,19,11
hansa rostock,1999,15,17,12
freiburg,1999,15,16,13
ulm,1999,15,13,14
duisburg,1999,15,13,15
bielefeld,1999,15,11,16
ein frankfurt,1999,15,11,17
bayern munich,1999,16,33,0
leverkusen,1999,16,31,1
hamburg,1999,16,28,2
munich 1860,1999,16,26,3
werder bremen,1999,16,26,4
dortmund,1999,16,25,5
stuttgart,1999,16,24,6
kaiserslautern,1999,16,23,7
hertha,1999,16,22,8
schalke 04,1999,16,21,9
wolfsburg,1999,16,20,10
unterhaching,1999,16,20,11
freiburg,1999,16,19,12
hansa rostock,1999,16,17,13
ulm,1999,16,16,14
duisburg,1999,16,13,15
bielefeld,1999,16,11,16
ein frankfurt,1999,16,11,17
bayern munich,1999,17,36,0
leverkusen,1999,17,34,1
hamburg,1999,17,31,2
munich 1860,1999,17,29,3
dortmund,1999,17,28,4
stuttgart,1999,17,27,5
werder bremen,1999,17,26,6
kaiserslautern,1999,17,23,7
hertha,1999,17,22,8
wolfsburg,1999,17,21,9
schalke 04,1999,17,21,10
unterhaching,1999,17,20,11
freiburg,1999,17,20,12
hansa rostock,1999,17,20,13
ulm,1999,17,19,14
duisburg,1999,17,13,15
bielefeld,1999,17,11,16
ein frankfurt,1999,17,11,17
leverkusen,1999,18,37,0
bayern munich,1999,18,37,1
hamburg,1999,18,32,2
munich 1860,1999,18,29,3
werder bremen,1999,18,29,4
dortmund,1999,18,28,5
stuttgart,1999,18,27,6
kaiserslautern,1999,18,26,7
hertha,1999,18,25,8
wolfsburg,1999,18,24,9
schalke 04,1999,18,24,10
unterhaching,1999,18,23,11
freiburg,1999,18,23,12
hansa rostock,1999,18,20,13
ulm,1999,18,19,14
duisburg,1999,18,13,15
bielefeld,1999,18,11,16
ein frankfurt,1999,18,11,17
bayern munich,1999,19,40,0
leverkusen,1999,19,37,1
hamburg,1999,19,35,2
munich 1860,1999,19,29,3
werder bremen,1999,19,29,4
dortmund,1999,19,28,5
hertha,1999,19,28,6
kaiserslautern,1999,19,27,7
schalke 04,1999,19,27,8
stuttgart,1999,19,27,9
wolfsburg,1999,19,27,10
unterhaching,1999,19,23,11
freiburg,1999,19,23,12
ulm,1999,19,22,13
hansa rostock,1999,19,21,14
duisburg,1999,19,16,15
ein frankfurt,1999,19,14,16
bielefeld,1999,19,11,17
bayern munich,1999,20,43,0
leverkusen,1999,20,40,1
hamburg,1999,20,38,2
munich 1860,1999,20,32,3
werder bremen,1999,20,32,4
kaiserslautern,1999,20,30,5
dortmund,1999,20,29,6
hertha,1999,20,28,7
wolfsburg,1999,20,28,8
schalke 04,1999,20,27,9
stuttgart,1999,20,27,10
unterhaching,1999,20,23,11
freiburg,1999,20,23,12
ulm,1999,20,23,13
hansa rostock,1999,20,22,14
ein frankfurt,1999,20,17,15
duisburg,1999,20,16,16
bielefeld,1999,20,11,17
bayern munich,1999,21,46,0
leverkusen,1999,21,41,1
hamburg,1999,21,38,2
kaiserslautern,1999,21,33,3
munich 1860,1999,21,32,4
werder bremen,1999,21,32,5
hertha,1999,21,31,6
wolfsburg,1999,21,31,7
dortmund,1999,21,30,8
schalke 04,1999,21,28,9
stuttgart,1999,21,27,10
unterhaching,1999,21,26,11
freiburg,1999,21,24,12
ulm,1999,21,24,13
hansa rostock,1999,21,23,14
ein frankfurt,1999,21,20,15
duisburg,1999,21,16,16
bielefeld,1999,21,11,17
bayern munich,1999,22,49,0
