team,year,day,points,position
groningen,1994,23,26,10
nac breda,1994,23,25,11
utrecht,1994,23,25,12
sparta,1994,23,24,13
mvv maastricht,1994,23,23,14
nijmegen,1994,23,21,15
go ahead eagles,1994,23,11,16
dordrecht,1994,23,6,17
ajax,1994,24,60,0
roda jc,1994,24,53,1
psv eindhoven,1994,24,48,2
feyenoord,1994,24,47,3
twente,1994,24,46,4
willem ii,1994,24,39,5
vitesse,1994,24,36,6
heerenveen,1994,24,34,7
volendam,1994,24,29,8
waalwijk,1994,24,28,9
nac breda,1994,24,28,10
groningen,1994,24,26,11
sparta,1994,24,25,12
utrecht,1994,24,25,13
mvv maastricht,1994,24,24,14
nijmegen,1994,24,21,15
go ahead eagles,1994,24,11,16
dordrecht,1994,24,6,17
ajax,1994,25,63,0
roda jc,1994,25,56,1
psv eindhoven,1994,25,51,2
twente,1994,25,49,3
feyenoord,1994,25,47,4
willem ii,1994,25,42,5
vitesse,1994,25,39,6
heerenveen,1994,25,34,7
volendam,1994,25,32,8
waalwijk,1994,25,28,9
nac breda,1994,25,28,10
utrecht,1994,25,26,11
groningen,1994,25,26,12
sparta,1994,25,25,13
mvv maastricht,1994,25,24,14
nijmegen,1994,25,21,15
go ahead eagles,1994,25,11,16
dordrecht,1994,25,6,17
ajax,1994,26,66,0
roda jc,1994,26,59,1
psv eindhoven,1994,26,54,2
feyenoord,1994,26,50,3
twente,1994,26,49,4
vitesse,1994,26,42,5
willem ii,1994,26,42,6
heerenveen,1994,26,34,7
volendam,1994,26,32,8
waalwijk,1994,26,31,9
groningen,1994,26,29,10
nac breda,1994,26,28,11
utrecht,1994,26,27,12
mvv maastricht,1994,26,27,13
sparta,1994,26,25,14
nijmegen,1994,26,24,15
go ahead eagles,1994,26,12,16
dordrecht,1994,26,9,17
ajax,1994,27,67,0
roda jc,1994,27,59,1
psv eindhoven,1994,27,54,2
feyenoord,1994,27,53,3
twente,1994,27,52,4
vitesse,1994,27,43,5
willem ii,1994,27,42,6
heerenveen,1994,27,35,7
waalwijk,1994,27,32,8
groningen,1994,27,32,9
volendam,1994,27,32,10
nac breda,1994,27,31,11
utrecht,1994,27,27,12
mvv maastricht,1994,27,27,13
sparta,1994,27,25,14
nijmegen,1994,27,24,15
dordrecht,1994,27,12,16
go ahead eagles,1994,27,12,17
ajax,1994,28,70,0
roda jc,1994,28,62,1
psv eindhoven,1994,28,57,2
feyenoord,1994,28,56,3
twente,1994,28,55,4
vitesse,1994,28,44,5
willem ii,1994,28,43,6
heerenveen,1994,28,35,7
waalwijk,1994,28,33,8
groningen,1994,28,33,9
volendam,1994,28,32,10
nac breda,1994,28,31,11
mvv maastricht,1994,28,28,12
utrecht,1994,28,27,13
sparta,1994,28,25,14
nijmegen,1994,28,24,15
dordrecht,1994,28,15,16
go ahead eagles,1994,28,15,17
ajax,1994,29,73,0
roda jc,1994,29,63,1
psv eindhoven,1994,29,60,2
twente,1994,29,58,3
feyenoord,1994,29,56,4
vitesse,1994,29,47,5
willem ii,1994,29,43,6
heerenveen,1994,29,36,7
waalwijk,1994,29,36,8
groningen,1994,29,33,9
volendam,1994,29,32,10
nac breda,1994,29,31,11
utrecht,1994,29,30,12
mvv maastricht,1994,29,28,13
sparta,1994,29,26,14
nijmegen,1994,29,25,15
dordrecht,1994,29,18,16
go ahead eagles,1994,29,18,17
ajax,1994,30,76,0
roda jc,1994,30,66,1
psv eindhoven,1994,30,61,2
twente,1994,30,58,3
feyenoord,1994,30,56,4
vitesse,1994,30,50,5
willem ii,1994,30,44,6
waalwijk,1994,30,39,7
heerenveen,1994,30,36,8
nac breda,1994,30,34,9
groningen,1994,30,33,10
volendam,1994,30,33,11
utrecht,1994,30,30,12
sparta,1994,30,29,13
mvv maastricht,1994,30,28,14
nijmegen,1994,30,25,15
go ahead eagles,1994,30,21,16
dordrecht,1994,30,19,17
ajax,1994,31,79,0
roda jc,1994,31,69,1
psv eindhoven,1994,31,61,2
twente,1994,31,59,3
feyenoord,1994,31,59,4
vitesse,1994,31,50,5
willem ii,1994,31,47,6
waalwijk,1994,31,40,7
nac breda,1994,31,37,8
heerenveen,1994,31,36,9
volendam,1994,31,36,10
groningen,1994,31,34,11
utrecht,1994,31,30,12
sparta,1994,31,29,13
mvv maastricht,1994,31,28,14
nijmegen,1994,31,25,15
go ahead eagles,1994,31,24,16
dordrecht,1994,31,20,17
ajax,1994,32,82,0
roda jc,1994,32,72,1
psv eindhoven,1994,32,64,2
feyenoord,1994,32,62,3
twente,1994,32,59,4
vitesse,1994,32,50,5
willem ii,1994,32,47,6
waalwijk,1994,32,43,7
nac breda,1994,32,37,8
heerenveen,1994,32,36,9
volendam,1994,32,36,10
groningen,1994,32,34,11
sparta,1994,32,32,12
utrecht,1994,32,31,13
nijmegen,1994,32,28,14
mvv maastricht,1994,32,28,15
go ahead eagles,1994,32,27,16
dordrecht,1994,32,21,17
ajax,1994,33,85,0
roda jc,1994,33,73,1
psv eindhoven,1994,33,67,2
feyenoord,1994,33,62,3
twente,1994,33,59,4
vitesse,1994,33,53,5
willem ii,1994,33,47,6
waalwijk,1994,33,43,7
heerenveen,1994,33,39,8
volendam,1994,33,37,9
nac breda,1994,33,37,10
groningen,1994,33,34,11
sparta,1994,33,33,12
utrecht,1994,33,32,13
nijmegen,1994,33,31,14
go ahead eagles,1994,33,30,15
mvv maastricht,1994,33,29,16
dordrecht,1994,33,22,17
ajax,1994,34,88,0
roda jc,1994,34,76,1
psv eindhoven,1994,34,67,2
feyenoord,1994,34,62,3
twente,1994,34,59,4
vitesse,1994,34,54,5
willem ii,1994,34,47,6
waalwijk,1994,34,44,7
heerenveen,1994,34,42,8
nac breda,1994,34,40,9
volendam,1994,34,37,10
utrecht,1994,34,35,11
nijmegen,1994,34,34,12
groningen,1994,34,34,13
sparta,1994,34,34,14
go ahead eagles,1994,34,30,15
mvv maastricht,1994,34,30,16
dordrecht,1994,34,25,17
utrecht,1995,0,0,0
for sittard,1995,0,0,1
go ahead eagles,1995,0,0,2
groningen,1995,0,0,3
roda jc,1995,0,0,4
heerenveen,1995,0,0,5
willem ii,1995,0,0,6
sparta,1995,0,0,7
ajax,1995,0,0,8
psv eindhoven,1995,0,0,9
feyenoord,1995,0,0,10
vitesse,1995,0,0,11
graafschap,1995,0,0,12
nijmegen,1995,0,0,13
volendam,1995,0,0,14
twente,1995,0,0,15
waalwijk,1995,0,0,16
nac breda,1995,0,0,17
ajax,1995,1,3,0
willem ii,1995,1,3,1
psv eindhoven,1995,1,3,2
feyenoord,1995,1,3,3
nijmegen,1995,1,3,4
twente,1995,1,3,5
go ahead eagles,1995,1,1,6
groningen,1995,1,1,7
roda jc,1995,1,1,8
heerenveen,1995,1,1,9
nac breda,1995,1,1,10
waalwijk,1995,1,1,11
graafschap,1995,1,0,12
sparta,1995,1,0,13
volendam,1995,1,0,14
for sittard,1995,1,0,15
vitesse,1995,1,0,16
utrecht,1995,1,0,17
willem ii,1995,2,6,0
ajax,1995,2,6,1
nac breda,1995,2,4,2
heerenveen,1995,2,4,3
twente,1995,2,4,4
groningen,1995,2,4,5
feyenoord,1995,2,4,6
psv eindhoven,1995,2,3,7
nijmegen,1995,2,3,8
sparta,1995,2,3,9
roda jc,1995,2,2,10
vitesse,1995,2,1,11
waalwijk,1995,2,1,12
utrecht,1995,2,1,13
volendam,1995,2,1,14
go ahead eagles,1995,2,1,15
graafschap,1995,2,0,16
for sittard,1995,2,0,17
ajax,1995,3,9,0
willem ii,1995,3,9,1
heerenveen,1995,3,7,2
feyenoord,1995,3,7,3
nijmegen,1995,3,6,4
psv eindhoven,1995,3,6,5
twente,1995,3,5,6
groningen,1995,3,4,7
vitesse,1995,3,4,8
nac breda,1995,3,4,9
sparta,1995,3,3,10
graafschap,1995,3,3,11
roda jc,1995,3,3,12
utrecht,1995,3,1,13
volendam,1995,3,1,14
go ahead eagles,1995,3,1,15
waalwijk,1995,3,1,16
for sittard,1995,3,0,17
willem ii,1995,4,12,0
ajax,1995,4,12,1
psv eindhoven,1995,4,9,2
heerenveen,1995,4,7,3
groningen,1995,4,7,4
feyenoord,1995,4,7,5
sparta,1995,4,6,6
nijmegen,1995,4,6,7
twente,1995,4,5,8
utrecht,1995,4,4,9
waalwijk,1995,4,4,10
vitesse,1995,4,4,11
volendam,1995,4,4,12
nac breda,1995,4,4,13
graafschap,1995,4,3,14
roda jc,1995,4,3,15
for sittard,1995,4,3,16
go ahead eagles,1995,4,1,17
ajax,1995,5,15,0
willem ii,1995,5,13,1
psv eindhoven,1995,5,12,2
groningen,1995,5,10,3
heerenveen,1995,5,8,4
feyenoord,1995,5,8,5
waalwijk,1995,5,7,6
sparta,1995,5,7,7
nijmegen,1995,5,6,8
utrecht,1995,5,5,9
twente,1995,5,5,10
nac breda,1995,5,5,11
graafschap,1995,5,4,12
vitesse,1995,5,4,13
volendam,1995,5,4,14
roda jc,1995,5,4,15
go ahead eagles,1995,5,4,16
for sittard,1995,5,3,17
ajax,1995,6,18,0
psv eindhoven,1995,6,15,1
willem ii,1995,6,14,2
groningen,1995,6,11,3
feyenoord,1995,6,11,4
sparta,1995,6,10,5
heerenveen,1995,6,9,6
roda jc,1995,6,7,7
waalwijk,1995,6,7,8
nijmegen,1995,6,7,9
twente,1995,6,6,10
utrecht,1995,6,5,11
graafschap,1995,6,5,12
nac breda,1995,6,5,13
vitesse,1995,6,5,14
volendam,1995,6,4,15
go ahead eagles,1995,6,4,16
for sittard,1995,6,4,17
ajax,1995,7,21,0
psv eindhoven,1995,7,18,1
willem ii,1995,7,17,2
groningen,1995,7,14,3
feyenoord,1995,7,11,4
waalwijk,1995,7,10,5
sparta,1995,7,10,6
heerenveen,1995,7,9,7
utrecht,1995,7,8,8
nac breda,1995,7,8,9
vitesse,1995,7,8,10
roda jc,1995,7,7,11
nijmegen,1995,7,7,12
for sittard,1995,7,7,13
twente,1995,7,6,14
graafschap,1995,7,5,15
volendam,1995,7,4,16
go ahead eagles,1995,7,4,17
ajax,1995,8,24,0
psv eindhoven,1995,8,19,1
willem ii,1995,8,18,2
feyenoord,1995,8,14,3
groningen,1995,8,14,4
waalwijk,1995,8,13,5
heerenveen,1995,8,12,6
sparta,1995,8,11,7
nac breda,1995,8,9,8
twente,1995,8,9,9
roda jc,1995,8,8,10
vitesse,1995,8,8,11
for sittard,1995,8,8,12
utrecht,1995,8,8,13
nijmegen,1995,8,7,14
volendam,1995,8,5,15
graafschap,1995,8,5,16
go ahead eagles,1995,8,5,17
ajax,1995,9,27,0
psv eindhoven,1995,9,22,1
willem ii,1995,9,19,2
heerenveen,1995,9,15,3
feyenoord,1995,9,15,4
groningen,1995,9,14,5
waalwijk,1995,9,13,6
for sittard,1995,9,11,7
roda jc,1995,9,11,8
sparta,1995,9,11,9
nac breda,1995,9,10,10
vitesse,1995,9,9,11
twente,1995,9,9,12
nijmegen,1995,9,8,13
utrecht,1995,9,8,14
graafschap,1995,9,6,15
volendam,1995,9,6,16
go ahead eagles,1995,9,6,17
ajax,1995,10,30,0
psv eindhoven,1995,10,25,1
willem ii,1995,10,19,2
heerenveen,1995,10,18,3
waalwijk,1995,10,16,4
feyenoord,1995,10,15,5
roda jc,1995,10,14,6
groningen,1995,10,14,7
sparta,1995,10,14,8
nac breda,1995,10,13,9
vitesse,1995,10,12,10
for sittard,1995,10,11,11
nijmegen,1995,10,11,12
twente,1995,10,9,13
utrecht,1995,10,8,14
graafschap,1995,10,6,15
volendam,1995,10,6,16
go ahead eagles,1995,10,6,17
ajax,1995,11,33,0
psv eindhoven,1995,11,28,1
heerenveen,1995,11,21,2
willem ii,1995,11,20,3
feyenoord,1995,11,18,4
sparta,1995,11,17,5
groningen,1995,11,17,6
nac breda,1995,11,16,7
waalwijk,1995,11,16,8
roda jc,1995,11,15,9
vitesse,1995,11,12,10
twente,1995,11,12,11
for sittard,1995,11,11,12
nijmegen,1995,11,11,13
utrecht,1995,11,8,14
volendam,1995,11,6,15
graafschap,1995,11,6,16
go ahead eagles,1995,11,6,17
ajax,1995,12,36,0
psv eindhoven,1995,12,31,1
heerenveen,1995,12,22,2
feyenoord,1995,12,21,3
willem ii,1995,12,20,4
sparta,1995,12,18,5
groningen,1995,12,18,6
nac breda,1995,12,17,7
waalwijk,1995,12,17,8
roda jc,1995,12,15,9
vitesse,1995,12,15,10
twente,1995,12,15,11
for sittard,1995,12,11,12
nijmegen,1995,12,11,13
utrecht,1995,12,9,14
volendam,1995,12,7,15
graafschap,1995,12,7,16
go ahead eagles,1995,12,6,17
ajax,1995,13,37,0
psv eindhoven,1995,13,32,1
heerenveen,1995,13,23,2
willem ii,1995,13,23,3
sparta,1995,13,21,4
feyenoord,1995,13,21,5
groningen,1995,13,18,6
roda jc,1995,13,18,7
nac breda,1995,13,18,8
waalwijk,1995,13,17,9
vitesse,1995,13,16,10
twente,1995,13,16,11
for sittard,1995,13,12,12
nijmegen,1995,13,11,13
volendam,1995,13,10,14
utrecht,1995,13,10,15
graafschap,1995,13,7,16
go ahead eagles,1995,13,6,17
ajax,1995,14,40,0
psv eindhoven,1995,14,35,1
heerenveen,1995,14,24,2
willem ii,1995,14,24,3
feyenoord,1995,14,22,4
sparta,1995,14,21,5
groningen,1995,14,21,6
roda jc,1995,14,21,7
nac breda,1995,14,21,8
waalwijk,1995,14,20,9
vitesse,1995,14,17,10
twente,1995,14,16,11
volendam,1995,14,13,12
for sittard,1995,14,12,13
nijmegen,1995,14,11,14
utrecht,1995,14,11,15
graafschap,1995,14,7,16
go ahead eagles,1995,14,7,17
ajax,1995,15,43,0
psv eindhoven,1995,15,38,1
willem ii,1995,15,27,2
heerenveen,1995,15,25,3
sparta,1995,15,24,4
roda jc,1995,15,24,5
nac breda,1995,15,24,6
feyenoord,1995,15,22,7
groningen,1995,15,21,8
vitesse,1995,15,20,9
waalwijk,1995,15,20,10
twente,1995,15,17,11
for sittard,1995,15,15,12
volendam,1995,15,13,13
nijmegen,1995,15,11,14
utrecht,1995,15,11,15
graafschap,1995,15,7,16
go ahead eagles,1995,15,7,17
ajax,1995,16,46,0
psv eindhoven,1995,16,38,1
willem ii,1995,16,28,2
sparta,1995,16,27,3
heerenveen,1995,16,26,4
feyenoord,1995,16,25,5
roda jc,1995,16,25,6
nac breda,1995,16,24,7
groningen,1995,16,22,8
waalwijk,1995,16,21,9
twente,1995,16,20,10
vitesse,1995,16,20,11
for sittard,1995,16,16,12
volendam,1995,16,14,13
nijmegen,1995,16,12,14
utrecht,1995,16,11,15
graafschap,1995,16,10,16
go ahead eagles,1995,16,8,17
ajax,1995,17,49,0
psv eindhoven,1995,17,41,1
willem ii,1995,17,29,2
sparta,1995,17,28,3
feyenoord,1995,17,28,4
heerenveen,1995,17,26,5
nac breda,1995,17,25,6
roda jc,1995,17,25,7
groningen,1995,17,23,8
twente,1995,17,23,9
vitesse,1995,17,23,10
waalwijk,1995,17,22,11
for sittard,1995,17,17,12
volendam,1995,17,14,13
nijmegen,1995,17,13,14
graafschap,1995,17,11,15
utrecht,1995,17,11,16
go ahead eagles,1995,17,9,17
ajax,1995,18,52,0
psv eindhoven,1995,18,44,1
feyenoord,1995,18,31,2
heerenveen,1995,18,29,3
willem ii,1995,18,29,4
sparta,1995,18,29,5
nac breda,1995,18,26,6
roda jc,1995,18,26,7
twente,1995,18,26,8
waalwijk,1995,18,25,9
groningen,1995,18,24,10
vitesse,1995,18,23,11
for sittard,1995,18,17,12
nijmegen,1995,18,14,13
volendam,1995,18,14,14
graafschap,1995,18,11,15
utrecht,1995,18,11,16
go ahead eagles,1995,18,9,17
ajax,1995,19,52,0
psv eindhoven,1995,19,47,1
heerenveen,1995,19,32,2
willem ii,1995,19,32,3
feyenoord,1995,19,32,4
sparta,1995,19,29,5
roda jc,1995,19,26,6
nac breda,1995,19,26,7
vitesse,1995,19,26,8
twente,1995,19,26,9
groningen,1995,19,25,10
waalwijk,1995,19,25,11
for sittard,1995,19,18,12
nijmegen,1995,19,14,13
volendam,1995,19,14,14
graafschap,1995,19,14,15
utrecht,1995,19,14,16
go ahead eagles,1995,19,12,17
ajax,1995,20,53,0
psv eindhoven,1995,20,50,1
feyenoord,1995,20,35,2
willem ii,1995,20,33,3
heerenveen,1995,20,32,4
sparta,1995,20,30,5
vitesse,1995,20,29,6
roda jc,1995,20,29,7
nac breda,1995,20,27,8
groningen,1995,20,26,9
twente,1995,20,26,10
waalwijk,1995,20,25,11
for sittard,1995,20,19,12
nijmegen,1995,20,17,13
volendam,1995,20,14,14
graafschap,1995,20,14,15
utrecht,1995,20,14,16
go ahead eagles,1995,20,13,17
ajax,1995,21,56,0
psv eindhoven,1995,21,53,1
feyenoord,1995,21,38,2
willem ii,1995,21,33,3
heerenveen,1995,21,32,4
sparta,1995,21,31,5
vitesse,1995,21,30,6
nac breda,1995,21,30,7
roda jc,1995,21,29,8
waalwijk,1995,21,28,9
groningen,1995,21,27,10
twente,1995,21,26,11
for sittard,1995,21,20,12
nijmegen,1995,21,18,13
go ahead eagles,1995,21,16,14
graafschap,1995,21,15,15
utrecht,1995,21,15,16
volendam,1995,21,14,17
ajax,1995,22,56,0
psv eindhoven,1995,22,54,1
feyenoord,1995,22,39,2
willem ii,1995,22,36,3
nac breda,1995,22,33,4
vitesse,1995,22,33,5
heerenveen,1995,22,33,6
sparta,1995,22,32,7
groningen,1995,22,30,8
waalwijk,1995,22,29,9
roda jc,1995,22,29,10
twente,1995,22,29,11
for sittard,1995,22,23,12
nijmegen,1995,22,18,13
graafschap,1995,22,16,14
utrecht,1995,22,16,15
go ahead eagles,1995,22,16,16
volendam,1995,22,14,17
ajax,1995,23,59,0
psv eindhoven,1995,23,57,1
feyenoord,1995,23,40,2
vitesse,1995,23,36,3
heerenveen,1995,23,36,4
willem ii,1995,23,36,5
sparta,1995,23,35,6
nac breda,1995,23,33,7
groningen,1995,23,31,8
waalwijk,1995,23,30,9
roda jc,1995,23,30,10
twente,1995,23,29,11
for sittard,1995,23,23,12
go ahead eagles,1995,23,19,13
nijmegen,1995,23,18,14
graafschap,1995,23,16,15
utrecht,1995,23,16,16
volendam,1995,23,14,17
ajax,1995,24,62,0
psv eindhoven,1995,24,60,1
feyenoord,1995,24,40,2
vitesse,1995,24,39,3
sparta,1995,24,38,4
willem ii,1995,24,36,5
heerenveen,1995,24,36,6
nac breda,1995,24,36,7
groningen,1995,24,32,8
twente,1995,24,32,9
roda jc,1995,24,31,10
waalwijk,1995,24,30,11
for sittard,1995,24,23,12
go ahead eagles,1995,24,19,13
nijmegen,1995,24,19,14
graafschap,1995,24,19,15
utrecht,1995,24,17,16
volendam,1995,24,15,17
ajax,1995,25,63,0
psv eindhoven,1995,25,61,1
feyenoord,1995,25,43,2
vitesse,1995,25,42,3
sparta,1995,25,41,4
nac breda,1995,25,39,5
heerenveen,1995,25,37,6
willem ii,1995,25,36,7
roda jc,1995,25,34,8
twente,1995,25,33,9
groningen,1995,25,33,10
waalwijk,1995,25,31,11
for sittard,1995,25,23,12
go ahead eagles,1995,25,22,13
nijmegen,1995,25,19,14
graafschap,1995,25,19,15
volendam,1995,25,18,16
utrecht,1995,25,17,17
ajax,1995,26,66,0
psv eindhoven,1995,26,61,1
feyenoord,1995,26,44,2
vitesse,1995,26,42,3
sparta,1995,26,41,4
nac breda,1995,26,40,5
heerenveen,1995,26,40,6
roda jc,1995,26,37,7
willem ii,1995,26,36,8
twente,1995,26,36,9
groningen,1995,26,34,10
waalwijk,1995,26,32,11
for sittard,1995,26,24,12
go ahead eagles,1995,26,22,13
volendam,1995,26,21,14
graafschap,1995,26,20,15
nijmegen,1995,26,19,16
utrecht,1995,26,17,17
ajax,1995,27,69,0
psv eindhoven,1995,27,61,1
feyenoord,1995,27,44,2
nac breda,1995,27,43,3
heerenveen,1995,27,43,4
vitesse,1995,27,42,5
sparta,1995,27,41,6
roda jc,1995,27,40,7
twente,1995,27,39,8
groningen,1995,27,37,9
willem ii,1995,27,36,10
waalwijk,1995,27,35,11
for sittard,1995,27,24,12
go ahead eagles,1995,27,22,13
volendam,1995,27,21,14
graafschap,1995,27,20,15
nijmegen,1995,27,19,16
utrecht,1995,27,17,17
ajax,1995,28,69,0
psv eindhoven,1995,28,64,1
feyenoord,1995,28,47,2
nac breda,1995,28,46,3
vitesse,1995,28,43,4
heerenveen,1995,28,43,5
sparta,1995,28,42,6
twente,1995,28,42,7
roda jc,1995,28,41,8
waalwijk,1995,28,38,9
groningen,1995,28,37,10
willem ii,1995,28,36,11
for sittard,1995,28,27,12
volendam,1995,28,24,13
graafschap,1995,28,23,14
go ahead eagles,1995,28,22,15
nijmegen,1995,28,19,16
utrecht,1995,28,17,17
ajax,1995,29,72,0
psv eindhoven,1995,29,67,1
feyenoord,1995,29,50,2
nac breda,1995,29,46,3
heerenveen,1995,29,46,4
sparta,1995,29,45,5
twente,1995,29,45,6
roda jc,1995,29,44,7
vitesse,1995,29,43,8
groningen,1995,29,40,9
waalwijk,1995,29,38,10
willem ii,1995,29,36,11
for sittard,1995,29,28,12
volendam,1995,29,24,13
graafschap,1995,29,23,14
go ahead eagles,1995,29,22,15
nijmegen,1995,29,19,16
utrecht,1995,29,17,17
ajax,1995,30,73,0
psv eindhoven,1995,30,68,1
feyenoord,1995,30,51,2
twente,1995,30,48,3
heerenveen,1995,30,47,4
roda jc,1995,30,47,5
sparta,1995,30,46,6
vitesse,1995,30,46,7
nac breda,1995,30,46,8
groningen,1995,30,43,9
waalwijk,1995,30,38,10
willem ii,1995,30,37,11
for sittard,1995,30,28,12
volendam,1995,30,25,13
graafschap,1995,30,23,14
go ahead eagles,1995,30,22,15
nijmegen,1995,30,22,16
utrecht,1995,30,20,17
ajax,1995,31,76,0
psv eindhoven,1995,31,71,1
feyenoord,1995,31,54,2
roda jc,1995,31,50,3
sparta,1995,31,49,4
vitesse,1995,31,49,5
nac breda,1995,31,49,6
twente,1995,31,48,7
heerenveen,1995,31,47,8
groningen,1995,31,43,9
waalwijk,1995,31,39,10
willem ii,1995,31,38,11
for sittard,1995,31,29,12
graafschap,1995,31,26,13
volendam,1995,31,26,14
go ahead eagles,1995,31,22,15
nijmegen,1995,31,22,16
utrecht,1995,31,21,17
ajax,1995,32,79,0
psv eindhoven,1995,32,74,1
feyenoord,1995,32,57,2
roda jc,1995,32,53,3
nac breda,1995,32,52,4
heerenveen,1995,32,50,5
sparta,1995,32,50,6
vitesse,1995,32,49,7
twente,1995,32,48,8
groningen,1995,32,43,9
waalwijk,1995,32,40,10
willem ii,1995,32,39,11
for sittard,1995,32,29,12
graafschap,1995,32,27,13
volendam,1995,32,26,14
utrecht,1995,32,24,15
go ahead eagles,1995,32,22,16
nijmegen,1995,32,22,17
ajax,1995,33,82,0
psv eindhoven,1995,33,74,1
feyenoord,1995,33,60,2
roda jc,1995,33,54,3
heerenveen,1995,33,53,4
sparta,1995,33,53,5
vitesse,1995,33,52,6
nac breda,1995,33,52,7
twente,1995,33,48,8
groningen,1995,33,46,9
waalwijk,1995,33,43,10
willem ii,1995,33,39,11
for sittard,1995,33,30,12
graafschap,1995,33,28,13
volendam,1995,33,26,14
utrecht,1995,33,25,15
go ahead eagles,1995,33,22,16
nijmegen,1995,33,22,17
ajax,1995,34,83,0
psv eindhoven,1995,34,77,1
feyenoord,1995,34,63,2
roda jc,1995,34,57,3
sparta,1995,34,53,4
vitesse,1995,34,53,5
heerenveen,1995,34,53,6
nac breda,1995,34,52,7
groningen,1995,34,49,8
twente,1995,34,48,9
waalwijk,1995,34,44,10
willem ii,1995,34,39,11
for sittard,1995,34,31,12
graafschap,1995,34,29,13
utrecht,1995,34,28,14
volendam,1995,34,27,15
nijmegen,1995,34,25,16
go ahead eagles,1995,34,22,17
twente,1996,0,0,0
roda jc,1996,0,0,1
ajax,1996,0,0,2
nac breda,1996,0,0,3
az alkmaar,1996,0,0,4
vitesse,1996,0,0,5
groningen,1996,0,0,6
willem ii,1996,0,0,7
heerenveen,1996,0,0,8
feyenoord,1996,0,0,9
sparta,1996,0,0,10
for sittard,1996,0,0,11
utrecht,1996,0,0,12
waalwijk,1996,0,0,13
volendam,1996,0,0,14
graafschap,1996,0,0,15
nijmegen,1996,0,0,16
psv eindhoven,1996,0,0,17
twente,1996,1,3,0
psv eindhoven,1996,1,3,1
ajax,1996,1,3,2
vitesse,1996,1,3,3
for sittard,1996,1,1,4
roda jc,1996,1,1,5
groningen,1996,1,1,6
willem ii,1996,1,1,7
graafschap,1996,1,1,8
feyenoord,1996,1,1,9
sparta,1996,1,1,10
volendam,1996,1,1,11
utrecht,1996,1,1,12
waalwijk,1996,1,1,13
nac breda,1996,1,0,14
heerenveen,1996,1,0,15
nijmegen,1996,1,0,16
az alkmaar,1996,1,0,17
psv eindhoven,1996,2,6,0
vitesse,1996,2,6,1
graafschap,1996,2,4,2
for sittard,1996,2,4,3
feyenoord,1996,2,4,4
twente,1996,2,4,5
heerenveen,1996,2,3,6
ajax,1996,2,3,7
nac breda,1996,2,3,8
roda jc,1996,2,2,9
sparta,1996,2,1,10
groningen,1996,2,1,11
willem ii,1996,2,1,12
waalwijk,1996,2,1,13
volendam,1996,2,1,14
az alkmaar,1996,2,1,15
nijmegen,1996,2,1,16
utrecht,1996,2,1,17
psv eindhoven,1996,3,9,0
feyenoord,1996,3,7,1
vitesse,1996,3,7,2
heerenveen,1996,3,6,3
ajax,1996,3,6,4
twente,1996,3,5,5
nac breda,1996,3,4,6
for sittard,1996,3,4,7
graafschap,1996,3,4,8
waalwijk,1996,3,4,9
roda jc,1996,3,3,10
nijmegen,1996,3,2,11
groningen,1996,3,2,12
sparta,1996,3,2,13
utrecht,1996,3,2,14
volendam,1996,3,1,15
willem ii,1996,3,1,16
az alkmaar,1996,3,1,17
psv eindhoven,1996,4,12,0
feyenoord,1996,4,10,1
twente,1996,4,8,2
nac breda,1996,4,7,3
vitesse,1996,4,7,4
graafschap,1996,4,7,5
ajax,1996,4,7,6
heerenveen,1996,4,6,7
roda jc,1996,4,4,8
willem ii,1996,4,4,9
az alkmaar,1996,4,4,10
for sittard,1996,4,4,11
waalwijk,1996,4,4,12
utrecht,1996,4,3,13
groningen,1996,4,3,14
nijmegen,1996,4,2,15
sparta,1996,4,2,16
volendam,1996,4,1,17
psv eindhoven,1996,5,15,0
feyenoord,1996,5,13,1
twente,1996,5,11,2
heerenveen,1996,5,9,3
vitesse,1996,5,8,4
nac breda,1996,5,7,5
graafschap,1996,5,7,6
for sittard,1996,5,7,7
roda jc,1996,5,7,8
ajax,1996,5,7,9
nijmegen,1996,5,5,10
sparta,1996,5,5,11
az alkmaar,1996,5,4,12
waalwijk,1996,5,4,13
willem ii,1996,5,4,14
utrecht,1996,5,3,15
groningen,1996,5,3,16
