team,year,day,points,position
hearts,1996,26,37,3
aberdeen,1996,26,35,4
dunfermline,1996,26,32,5
hibernian,1996,26,25,6
motherwell,1996,26,25,7
kilmarnock,1996,26,24,8
raith rvs,1996,26,20,9
rangers,1996,27,67,0
celtic,1996,27,60,1
dundee united,1996,27,46,2
hearts,1996,27,38,3
aberdeen,1996,27,36,4
dunfermline,1996,27,35,5
motherwell,1996,27,28,6
hibernian,1996,27,25,7
kilmarnock,1996,27,24,8
raith rvs,1996,27,20,9
rangers,1996,28,68,0
celtic,1996,28,63,1
dundee united,1996,28,49,2
hearts,1996,28,41,3
aberdeen,1996,28,36,4
dunfermline,1996,28,35,5
motherwell,1996,28,28,6
hibernian,1996,28,26,7
kilmarnock,1996,28,24,8
raith rvs,1996,28,20,9
rangers,1996,29,68,0
celtic,1996,29,63,1
dundee united,1996,29,52,2
hearts,1996,29,41,3
aberdeen,1996,29,37,4
dunfermline,1996,29,35,5
hibernian,1996,29,29,6
motherwell,1996,29,29,7
kilmarnock,1996,29,27,8
raith rvs,1996,29,23,9
rangers,1996,30,71,0
celtic,1996,30,63,1
dundee united,1996,30,53,2
hearts,1996,30,44,3
dunfermline,1996,30,38,4
aberdeen,1996,30,38,5
kilmarnock,1996,30,30,6
hibernian,1996,30,29,7
motherwell,1996,30,29,8
raith rvs,1996,30,23,9
rangers,1996,31,71,0
celtic,1996,31,64,1
dundee united,1996,31,56,2
hearts,1996,31,47,3
dunfermline,1996,31,39,4
aberdeen,1996,31,38,5
kilmarnock,1996,31,33,6
hibernian,1996,31,32,7
motherwell,1996,31,29,8
raith rvs,1996,31,23,9
rangers,1996,32,74,0
celtic,1996,32,65,1
dundee united,1996,32,56,2
hearts,1996,32,47,3
dunfermline,1996,32,39,4
aberdeen,1996,32,39,5
kilmarnock,1996,32,36,6
hibernian,1996,32,35,7
motherwell,1996,32,30,8
raith rvs,1996,32,24,9
rangers,1996,33,77,0
celtic,1996,33,68,1
dundee united,1996,33,57,2
hearts,1996,33,48,3
dunfermline,1996,33,40,4
aberdeen,1996,33,40,5
kilmarnock,1996,33,37,6
hibernian,1996,33,36,7
motherwell,1996,33,33,8
raith rvs,1996,33,24,9
rangers,1996,34,77,0
celtic,1996,34,71,1
dundee united,1996,34,60,2
hearts,1996,34,49,3
dunfermline,1996,34,41,4
aberdeen,1996,34,40,5
kilmarnock,1996,34,37,6
hibernian,1996,34,37,7
motherwell,1996,34,34,8
raith rvs,1996,34,24,9
rangers,1996,35,80,0
celtic,1996,35,72,1
dundee united,1996,35,60,2
hearts,1996,35,49,3
dunfermline,1996,35,44,4
aberdeen,1996,35,43,5
kilmarnock,1996,35,38,6
hibernian,1996,35,37,7
motherwell,1996,35,37,8
raith rvs,1996,35,24,9
rangers,1996,36,80,0
celtic,1996,36,75,1
dundee united,1996,36,60,2
hearts,1996,36,52,3
dunfermline,1996,36,45,4
aberdeen,1996,36,44,5
kilmarnock,1996,36,39,6
hibernian,1996,36,38,7
motherwell,1996,36,38,8
raith rvs,1996,36,25,9
aberdeen,1997,0,0,0
kilmarnock,1997,0,0,1
dunfermline,1997,0,0,2
motherwell,1997,0,0,3
st johnstone,1997,0,0,4
dundee united,1997,0,0,5
hibernian,1997,0,0,6
celtic,1997,0,0,7
rangers,1997,0,0,8
hearts,1997,0,0,9
motherwell,1997,1,3,0
hibernian,1997,1,3,1
rangers,1997,1,3,2
aberdeen,1997,1,1,3
kilmarnock,1997,1,1,4
st johnstone,1997,1,1,5
dundee united,1997,1,1,6
dunfermline,1997,1,0,7
celtic,1997,1,0,8
hearts,1997,1,0,9
rangers,1997,2,6,0
st johnstone,1997,2,4,1
hibernian,1997,2,4,2
motherwell,1997,2,3,3
dunfermline,1997,2,3,4
hearts,1997,2,3,5
dundee united,1997,2,2,6
aberdeen,1997,2,1,7
kilmarnock,1997,2,1,8
celtic,1997,2,0,9
hibernian,1997,3,7,0
rangers,1997,3,7,1
motherwell,1997,3,6,2
dunfermline,1997,3,6,3
kilmarnock,1997,3,4,4
st johnstone,1997,3,4,5
celtic,1997,3,3,6
hearts,1997,3,3,7
dundee united,1997,3,2,8
aberdeen,1997,3,1,9
rangers,1997,4,10,0
dunfermline,1997,4,7,1
hibernian,1997,4,7,2
celtic,1997,4,6,3
motherwell,1997,4,6,4
hearts,1997,4,6,5
kilmarnock,1997,4,5,6
st johnstone,1997,4,5,7
dundee united,1997,4,3,8
aberdeen,1997,4,2,9
rangers,1997,5,13,0
hibernian,1997,5,10,1
celtic,1997,5,9,2
hearts,1997,5,9,3
motherwell,1997,5,7,4
dunfermline,1997,5,7,5
kilmarnock,1997,5,5,6
st johnstone,1997,5,5,7
aberdeen,1997,5,3,8
dundee united,1997,5,3,9
rangers,1997,6,14,0
celtic,1997,6,12,1
hearts,1997,6,12,2
hibernian,1997,6,11,3
motherwell,1997,6,8,4
dunfermline,1997,6,8,5
kilmarnock,1997,6,5,6
st johnstone,1997,6,5,7
aberdeen,1997,6,3,8
dundee united,1997,6,3,9
rangers,1997,7,17,0
celtic,1997,7,15,1
hearts,1997,7,15,2
hibernian,1997,7,12,3
dunfermline,1997,7,11,4
motherwell,1997,7,8,5
st johnstone,1997,7,6,6
kilmarnock,1997,7,5,7
aberdeen,1997,7,3,8
dundee united,1997,7,3,9
rangers,1997,8,20,0
celtic,1997,8,18,1
hearts,1997,8,18,2
hibernian,1997,8,12,3
dunfermline,1997,8,12,4
st johnstone,1997,8,9,5
kilmarnock,1997,8,8,6
motherwell,1997,8,8,7
dundee united,1997,8,4,8
aberdeen,1997,8,3,9
celtic,1997,9,21,0
rangers,1997,9,20,1
hearts,1997,9,18,2
dunfermline,1997,9,12,3
st johnstone,1997,9,12,4
hibernian,1997,9,12,5
kilmarnock,1997,9,8,6
motherwell,1997,9,8,7
dundee united,1997,9,7,8
aberdeen,1997,9,6,9
celtic,1997,10,24,0
rangers,1997,10,23,1
hearts,1997,10,21,2
dunfermline,1997,10,12,3
st johnstone,1997,10,12,4
hibernian,1997,10,12,5
kilmarnock,1997,10,11,6
dundee united,1997,10,10,7
aberdeen,1997,10,9,8
motherwell,1997,10,8,9
rangers,1997,11,26,0
celtic,1997,11,24,1
hearts,1997,11,24,2
st johnstone,1997,11,15,3
dundee united,1997,11,13,4
hibernian,1997,11,12,5
dunfermline,1997,11,12,6
kilmarnock,1997,11,11,7
aberdeen,1997,11,9,8
motherwell,1997,11,8,9
rangers,1997,12,27,0
hearts,1997,12,27,1
celtic,1997,12,24,2
dundee united,1997,12,16,3
dunfermline,1997,12,15,4
st johnstone,1997,12,15,5
kilmarnock,1997,12,14,6
hibernian,1997,12,12,7
aberdeen,1997,12,9,8
motherwell,1997,12,8,9
hearts,1997,13,30,0
rangers,1997,13,28,1
celtic,1997,13,25,2
dundee united,1997,13,19,3
dunfermline,1997,13,18,4
st johnstone,1997,13,15,5
kilmarnock,1997,13,14,6
hibernian,1997,13,12,7
motherwell,1997,13,11,8
aberdeen,1997,13,10,9
hearts,1997,14,33,0
rangers,1997,14,29,1
celtic,1997,14,28,2
dunfermline,1997,14,19,3
dundee united,1997,14,19,4
st johnstone,1997,14,18,5
kilmarnock,1997,14,14,6
motherwell,1997,14,12,7
hibernian,1997,14,12,8
aberdeen,1997,14,11,9
hearts,1997,15,36,0
rangers,1997,15,32,1
celtic,1997,15,29,2
dundee united,1997,15,20,3
dunfermline,1997,15,19,4
st johnstone,1997,15,18,5
kilmarnock,1997,15,17,6
motherwell,1997,15,13,7
hibernian,1997,15,13,8
aberdeen,1997,15,12,9
hearts,1997,16,37,0
rangers,1997,16,35,1
celtic,1997,16,32,2
dundee united,1997,16,21,3
dunfermline,1997,16,20,4
st johnstone,1997,16,19,5
kilmarnock,1997,16,18,6
motherwell,1997,16,13,7
hibernian,1997,16,13,8
aberdeen,1997,16,12,9
hearts,1997,17,37,0
rangers,1997,17,36,1
celtic,1997,17,35,2
dunfermline,1997,17,21,3
dundee united,1997,17,21,4
st johnstone,1997,17,20,5
kilmarnock,1997,17,19,6
motherwell,1997,17,16,7
hibernian,1997,17,14,8
aberdeen,1997,17,13,9
rangers,1997,18,39,0
celtic,1997,18,38,1
hearts,1997,18,37,2
dundee united,1997,18,24,3
kilmarnock,1997,18,22,4
dunfermline,1997,18,21,5
st johnstone,1997,18,20,6
motherwell,1997,18,19,7
hibernian,1997,18,14,8
aberdeen,1997,18,13,9
rangers,1997,19,42,0
hearts,1997,19,40,1
celtic,1997,19,38,2
kilmarnock,1997,19,25,3
dundee united,1997,19,24,4
st johnstone,1997,19,23,5
dunfermline,1997,19,21,6
motherwell,1997,19,19,7
aberdeen,1997,19,16,8
hibernian,1997,19,14,9
rangers,1997,20,42,0
celtic,1997,20,41,1
hearts,1997,20,41,2
kilmarnock,1997,20,28,3
st johnstone,1997,20,26,4
dundee united,1997,20,24,5
dunfermline,1997,20,21,6
aberdeen,1997,20,19,7
motherwell,1997,20,19,8
hibernian,1997,20,15,9
rangers,1997,21,45,0
hearts,1997,21,44,1
celtic,1997,21,42,2
kilmarnock,1997,21,29,3
st johnstone,1997,21,26,4
dundee united,1997,21,25,5
dunfermline,1997,21,21,6
motherwell,1997,21,20,7
aberdeen,1997,21,19,8
hibernian,1997,21,18,9
rangers,1997,22,48,0
celtic,1997,22,45,1
hearts,1997,22,45,2
kilmarnock,1997,22,30,3
st johnstone,1997,22,29,4
dundee united,1997,22,25,5
aberdeen,1997,22,22,6
dunfermline,1997,22,21,7
motherwell,1997,22,20,8
hibernian,1997,22,18,9
celtic,1997,23,48,0
rangers,1997,23,48,1
hearts,1997,23,48,2
st johnstone,1997,23,32,3
kilmarnock,1997,23,30,4
dundee united,1997,23,25,5
dunfermline,1997,23,24,6
motherwell,1997,23,23,7
aberdeen,1997,23,22,8
hibernian,1997,23,18,9
celtic,1997,24,49,0
rangers,1997,24,49,1
hearts,1997,24,49,2
kilmarnock,1997,24,33,3
st johnstone,1997,24,32,4
dundee united,1997,24,28,5
aberdeen,1997,24,25,6
dunfermline,1997,24,25,7
motherwell,1997,24,23,8
hibernian,1997,24,18,9
celtic,1997,25,52,0
rangers,1997,25,52,1
hearts,1997,25,52,2
kilmarnock,1997,25,33,3
st johnstone,1997,25,32,4
dundee united,1997,25,29,5
aberdeen,1997,25,28,6
dunfermline,1997,25,26,7
motherwell,1997,25,23,8
hibernian,1997,25,18,9
celtic,1997,26,55,0
hearts,1997,26,55,1
rangers,1997,26,53,2
kilmarnock,1997,26,34,3
st johnstone,1997,26,32,4
dundee united,1997,26,30,5
aberdeen,1997,26,28,6
motherwell,1997,26,26,7
dunfermline,1997,26,26,8
hibernian,1997,26,19,9
celtic,1997,27,58,0
hearts,1997,27,56,1
rangers,1997,27,54,2
kilmarnock,1997,27,35,3
st johnstone,1997,27,33,4
dundee united,1997,27,31,5
aberdeen,1997,27,29,6
dunfermline,1997,27,29,7
motherwell,1997,27,26,8
hibernian,1997,27,19,9
celtic,1997,28,59,0
hearts,1997,28,57,1
rangers,1997,28,54,2
kilmarnock,1997,28,36,3
st johnstone,1997,28,34,4
dundee united,1997,28,32,5
aberdeen,1997,28,30,6
dunfermline,1997,28,30,7
motherwell,1997,28,29,8
hibernian,1997,28,20,9
celtic,1997,29,62,0
hearts,1997,29,60,1
rangers,1997,29,57,2
kilmarnock,1997,29,39,3
st johnstone,1997,29,34,4
dundee united,1997,29,32,5
aberdeen,1997,29,30,6
dunfermline,1997,29,30,7
motherwell,1997,29,29,8
hibernian,1997,29,23,9
celtic,1997,30,63,0
hearts,1997,30,61,1
rangers,1997,30,60,2
kilmarnock,1997,30,39,3
st johnstone,1997,30,37,4
dundee united,1997,30,32,5
motherwell,1997,30,32,6
aberdeen,1997,30,31,7
dunfermline,1997,30,30,8
hibernian,1997,30,24,9
celtic,1997,31,66,0
rangers,1997,31,63,1
hearts,1997,31,62,2
st johnstone,1997,31,40,3
kilmarnock,1997,31,39,4
dundee united,1997,31,33,5
motherwell,1997,31,33,6
aberdeen,1997,31,31,7
dunfermline,1997,31,31,8
hibernian,1997,31,24,9
rangers,1997,32,66,0
celtic,1997,32,66,1
hearts,1997,32,62,2
st johnstone,1997,32,41,3
kilmarnock,1997,32,40,4
dundee united,1997,32,34,5
motherwell,1997,32,34,6
aberdeen,1997,32,32,7
dunfermline,1997,32,32,8
hibernian,1997,32,27,9
celtic,1997,33,69,0
rangers,1997,33,66,1
hearts,1997,33,63,2
kilmarnock,1997,33,43,3
st johnstone,1997,33,42,4
aberdeen,1997,33,35,5
dundee united,1997,33,34,6
motherwell,1997,33,34,7
dunfermline,1997,33,33,8
hibernian,1997,33,28,9
celtic,1997,34,70,0
rangers,1997,34,69,1
hearts,1997,34,63,2
kilmarnock,1997,34,46,3
st johnstone,1997,34,45,4
dunfermline,1997,34,36,5
aberdeen,1997,34,35,6
dundee united,1997,34,34,7
motherwell,1997,34,34,8
hibernian,1997,34,29,9
celtic,1997,35,71,0
rangers,1997,35,69,1
hearts,1997,35,64,2
kilmarnock,1997,35,49,3
st johnstone,1997,35,48,4
dunfermline,1997,35,37,5
dundee united,1997,35,37,6
aberdeen,1997,35,36,7
motherwell,1997,35,34,8
hibernian,1997,35,29,9
celtic,1997,36,74,0
rangers,1997,36,72,1
hearts,1997,36,67,2
kilmarnock,1997,36,50,3
st johnstone,1997,36,48,4
aberdeen,1997,36,39,5
dunfermline,1997,36,37,6
dundee united,1997,36,37,7
motherwell,1997,36,34,8
hibernian,1997,36,30,9
celtic,1998,0,0,0
dunfermline,1998,0,0,1
dundee,1998,0,0,2
aberdeen,1998,0,0,3
kilmarnock,1998,0,0,4
dundee united,1998,0,0,5
motherwell,1998,0,0,6
st johnstone,1998,0,0,7
hearts,1998,0,0,8
rangers,1998,0,0,9
celtic,1998,1,3,0
aberdeen,1998,1,3,1
kilmarnock,1998,1,3,2
motherwell,1998,1,3,3
hearts,1998,1,3,4
dunfermline,1998,1,0,5
dundee,1998,1,0,6
dundee united,1998,1,0,7
st johnstone,1998,1,0,8
rangers,1998,1,0,9
aberdeen,1998,2,6,0
kilmarnock,1998,2,4,1
hearts,1998,2,4,2
celtic,1998,2,3,3
dunfermline,1998,2,3,4
rangers,1998,2,3,5
motherwell,1998,2,3,6
dundee united,1998,2,1,7
st johnstone,1998,2,1,8
dundee,1998,2,0,9
hearts,1998,3,7,0
aberdeen,1998,3,6,1
celtic,1998,3,6,2
rangers,1998,3,6,3
dunfermline,1998,3,4,4
kilmarnock,1998,3,4,5
motherwell,1998,3,4,6
st johnstone,1998,3,4,7
dundee united,1998,3,1,8
dundee,1998,3,0,9
rangers,1998,4,9,0
aberdeen,1998,4,7,1
celtic,1998,4,7,2
kilmarnock,1998,4,7,3
motherwell,1998,4,7,4
hearts,1998,4,7,5
dunfermline,1998,4,5,6
st johnstone,1998,4,4,7
dundee,1998,4,1,8
dundee united,1998,4,1,9
rangers,1998,5,10,0
aberdeen,1998,5,8,1
celtic,1998,5,8,2
kilmarnock,1998,5,8,3
motherwell,1998,5,8,4
hearts,1998,5,7,5
dunfermline,1998,5,6,6
st johnstone,1998,5,5,7
dundee,1998,5,4,8
dundee united,1998,5,2,9
rangers,1998,6,11,0
celtic,1998,6,9,1
kilmarnock,1998,6,9,2
motherwell,1998,6,9,3
st johnstone,1998,6,8,4
hearts,1998,6,8,5
aberdeen,1998,6,8,6
dunfermline,1998,6,7,7
dundee,1998,6,5,8
dundee united,1998,6,3,9
rangers,1998,7,12,0
kilmarnock,1998,7,12,1
st johnstone,1998,7,11,2
hearts,1998,7,11,3
aberdeen,1998,7,9,4
celtic,1998,7,9,5
motherwell,1998,7,9,6
dunfermline,1998,7,8,7
dundee,1998,7,5,8
dundee united,1998,7,4,9
rangers,1998,8,15,0
kilmarnock,1998,8,15,1
hearts,1998,8,12,2
st johnstone,1998,8,11,3
celtic,1998,8,10,4
aberdeen,1998,8,9,5
motherwell,1998,8,9,6
dunfermline,1998,8,8,7
dundee,1998,8,8,8
dundee united,1998,8,7,9
rangers,1998,9,18,0
kilmarnock,1998,9,16,1
celtic,1998,9,13,2
hearts,1998,9,13,3
st johnstone,1998,9,12,4
dundee united,1998,9,10,5
dunfermline,1998,9,9,6
aberdeen,1998,9,9,7
motherwell,1998,9,9,8
dundee,1998,9,8,9
rangers,1998,10,21,0
kilmarnock,1998,10,19,1
st johnstone,1998,10,15,2
celtic,1998,10,14,3
hearts,1998,10,13,4
dunfermline,1998,10,10,5
dundee united,1998,10,10,6
aberdeen,1998,10,10,7
dundee,1998,10,9,8
motherwell,1998,10,9,9
rangers,1998,11,21,0
kilmarnock,1998,11,20,1
celtic,1998,11,17,2
st johnstone,1998,11,16,3
dundee united,1998,11,13,4
hearts,1998,11,13,5
dundee,1998,11,12,6
motherwell,1998,11,12,7
dunfermline,1998,11,10,8
aberdeen,1998,11,10,9
rangers,1998,12,24,0
kilmarnock,1998,12,23,1
st johnstone,1998,12,17,2
celtic,1998,12,17,3
dundee,1998,12,15,4
motherwell,1998,12,13,5
dundee united,1998,12,13,6
hearts,1998,12,13,7
dunfermline,1998,12,11,8
aberdeen,1998,12,11,9
rangers,1998,13,27,0
kilmarnock,1998,13,23,1
celtic,1998,13,20,2
st johnstone,1998,13,17,3
hearts,1998,13,16,4
dundee,1998,13,15,5
dundee united,1998,13,14,6
aberdeen,1998,13,14,7
motherwell,1998,13,14,8
dunfermline,1998,13,11,9
rangers,1998,14,30,0
kilmarnock,1998,14,24,1
st johnstone,1998,14,20,2
celtic,1998,14,20,3
motherwell,1998,14,17,4
dundee,1998,14,16,5
hearts,1998,14,16,6
aberdeen,1998,14,14,7
dunfermline,1998,14,14,8
dundee united,1998,14,14,9
rangers,1998,15,30,0
kilmarnock,1998,15,25,1
st johnstone,1998,15,23,2
celtic,1998,15,23,3
dundee,1998,15,19,4
hearts,1998,15,19,5
motherwell,1998,15,18,6
aberdeen,1998,15,14,7
dunfermline,1998,15,14,8
dundee united,1998,15,14,9
rangers,1998,16,31,0
kilmarnock,1998,16,28,1
celtic,1998,16,26,2
st johnstone,1998,16,24,3
hearts,1998,16,22,4
dundee,1998,16,20,5
motherwell,1998,16,18,6
dundee united,1998,16,17,7
aberdeen,1998,16,14,8
dunfermline,1998,16,14,9
rangers,1998,17,34,0
kilmarnock,1998,17,31,1
celtic,1998,17,26,2
st johnstone,1998,17,25,3
hearts,1998,17,23,4
dundee,1998,17,20,5
motherwell,1998,17,19,6
dundee united,1998,17,18,7
dunfermline,1998,17,15,8
aberdeen,1998,17,14,9
rangers,1998,18,37,0
kilmarnock,1998,18,31,1
celtic,1998,18,27,2
st johnstone,1998,18,26,3
hearts,1998,18,23,4
motherwell,1998,18,22,5
dundee,1998,18,20,6
dundee united,1998,18,19,7
aberdeen,1998,18,17,8
dunfermline,1998,18,16,9
rangers,1998,19,40,0
kilmarnock,1998,19,34,1
celtic,1998,19,30,2
st johnstone,1998,19,29,3
hearts,1998,19,23,4
motherwell,1998,19,22,5
aberdeen,1998,19,20,6
dundee,1998,19,20,7
dundee united,1998,19,19,8
dunfermline,1998,19,16,9
rangers,1998,20,43,0
kilmarnock,1998,20,37,1
celtic,1998,20,33,2
st johnstone,1998,20,29,3
motherwell,1998,20,25,4
aberdeen,1998,20,23,5
dundee,1998,20,23,6
hearts,1998,20,23,7
dundee united,1998,20,19,8
dunfermline,1998,20,16,9
rangers,1998,21,44,0
kilmarnock,1998,21,40,1
celtic,1998,21,34,2
st johnstone,1998,21,30,3
motherwell,1998,21,26,4
aberdeen,1998,21,24,5
dundee,1998,21,23,6
hearts,1998,21,23,7
dundee united,1998,21,19,8
dunfermline,1998,21,17,9
rangers,1998,22,47,0
kilmarnock,1998,22,41,1
celtic,1998,22,37,2
st johnstone,1998,22,33,3
motherwell,1998,22,26,4
aberdeen,1998,22,24,5
hearts,1998,22,24,6
dundee,1998,22,23,7
dundee united,1998,22,22,8
dunfermline,1998,22,18,9
rangers,1998,23,50,0
kilmarnock,1998,23,41,1
celtic,1998,23,40,2
st johnstone,1998,23,33,3
motherwell,1998,23,29,4
aberdeen,1998,23,24,5
dundee,1998,23,24,6
hearts,1998,23,24,7
dundee united,1998,23,23,8
dunfermline,1998,23,19,9
rangers,1998,24,53,0
celtic,1998,24,43,1
kilmarnock,1998,24,41,2
st johnstone,1998,24,36,3
motherwell,1998,24,29,4
aberdeen,1998,24,27,5
dundee,1998,24,27,6
hearts,1998,24,24,7
dundee united,1998,24,23,8
dunfermline,1998,24,19,9
rangers,1998,25,56,0
celtic,1998,25,46,1
kilmarnock,1998,25,41,2
st johnstone,1998,25,39,3
motherwell,1998,25,29,4
aberdeen,1998,25,27,5
dundee,1998,25,27,6
dundee united,1998,25,26,7
hearts,1998,25,24,8
dunfermline,1998,25,20,9
rangers,1998,26,59,0
celtic,1998,26,49,1
kilmarnock,1998,26,42,2
st johnstone,1998,26,42,3
aberdeen,1998,26,30,4
motherwell,1998,26,30,5
dundee,1998,26,27,6
dundee united,1998,26,26,7
hearts,1998,26,24,8
dunfermline,1998,26,21,9
rangers,1998,27,62,0
celtic,1998,27,52,1
kilmarnock,1998,27,45,2
st johnstone,1998,27,42,3
aberdeen,1998,27,30,4
motherwell,1998,27,30,5
dundee united,1998,27,29,6
dundee,1998,27,27,7
hearts,1998,27,24,8
dunfermline,1998,27,24,9
rangers,1998,28,62,0
celtic,1998,28,53,1
kilmarnock,1998,28,46,2
st johnstone,1998,28,42,3
aberdeen,1998,28,31,4
motherwell,1998,28,31,5
dundee,1998,28,30,6
dundee united,1998,28,29,7
dunfermline,1998,28,27,8
hearts,1998,28,25,9
rangers,1998,29,62,0
celtic,1998,29,56,1
kilmarnock,1998,29,47,2
st johnstone,1998,29,45,3
aberdeen,1998,29,34,4
motherwell,1998,29,34,5
dundee,1998,29,30,6
dundee united,1998,29,29,7
hearts,1998,29,28,8
dunfermline,1998,29,27,9
rangers,1998,30,65,0
celtic,1998,30,59,1
kilmarnock,1998,30,50,2
st johnstone,1998,30,46,3
aberdeen,1998,30,34,4
motherwell,1998,30,34,5
dundee,1998,30,33,6
dundee united,1998,30,32,7
hearts,1998,30,28,8
dunfermline,1998,30,27,9
rangers,1998,31,66,0
celtic,1998,31,62,1
kilmarnock,1998,31,53,2
st johnstone,1998,31,49,3
aberdeen,1998,31,34,4
dundee,1998,31,34,5
motherwell,1998,31,34,6
dundee united,1998,31,32,7
hearts,1998,31,29,8
dunfermline,1998,31,27,9
rangers,1998,32,69,0
celtic,1998,32,62,1
kilmarnock,1998,32,53,2
st johnstone,1998,32,52,3
dundee,1998,32,37,4
aberdeen,1998,32,34,5
motherwell,1998,32,34,6
dundee united,1998,32,33,7
hearts,1998,32,32,8
dunfermline,1998,32,28,9
rangers,1998,33,72,0
celtic,1998,33,62,1
kilmarnock,1998,33,53,2
st johnstone,1998,33,52,3
dundee,1998,33,40,4
aberdeen,1998,33,37,5
motherwell,1998,33,37,6
hearts,1998,33,35,7
dundee united,1998,33,33,8
dunfermline,1998,33,28,9
rangers,1998,34,73,0
celtic,1998,34,65,1
kilmarnock,1998,34,54,2
st johnstone,1998,34,53,3
dundee,1998,34,43,4
motherwell,1998,34,38,5
aberdeen,1998,34,37,6
hearts,1998,34,36,7
dundee united,1998,34,34,8
dunfermline,1998,34,28,9
rangers,1998,35,76,0
celtic,1998,35,68,1
kilmarnock,1998,35,55,2
st johnstone,1998,35,54,3
dundee,1998,35,46,4
hearts,1998,35,39,5
motherwell,1998,35,38,6
aberdeen,1998,35,37,7
dundee united,1998,35,34,8
dunfermline,1998,35,28,9
rangers,1998,36,77,0
celtic,1998,36,71,1
st johnstone,1998,36,57,2
kilmarnock,1998,36,56,3
dundee,1998,36,46,4
hearts,1998,36,42,5
motherwell,1998,36,41,6
aberdeen,1998,36,37,7
dundee united,1998,36,34,8
dunfermline,1998,36,28,9
dundee united,1999,0,0,0
dundee,1999,0,0,1
hibernian,1999,0,0,2
motherwell,1999,0,0,3
rangers,1999,0,0,4
kilmarnock,1999,0,0,5
st johnstone,1999,0,0,6
hearts,1999,0,0,7
aberdeen,1999,0,0,8
celtic,1999,0,0,9
dundee united,1999,1,3,0
rangers,1999,1,3,1
hearts,1999,1,3,2
celtic,1999,1,3,3
hibernian,1999,1,1,4
motherwell,1999,1,1,5
dundee,1999,1,0,6
kilmarnock,1999,1,0,7
st johnstone,1999,1,0,8
aberdeen,1999,1,0,9
rangers,1999,2,6,0
celtic,1999,2,6,1
dundee united,1999,2,4,2
hibernian,1999,2,4,3
kilmarnock,1999,2,3,4
hearts,1999,2,3,5
motherwell,1999,2,2,6
dundee,1999,2,0,7
st johnstone,1999,2,0,8
aberdeen,1999,2,0,9
rangers,1999,3,9,0
dundee united,1999,3,7,1
celtic,1999,3,6,2
hibernian,1999,3,5,3
hearts,1999,3,4,4
dundee,1999,3,3,5
st johnstone,1999,3,3,6
kilmarnock,1999,3,3,7
motherwell,1999,3,2,8
aberdeen,1999,3,0,9
rangers,1999,4,12,0
celtic,1999,4,9,1
dundee united,1999,4,7,2
hearts,1999,4,7,3
hibernian,1999,4,6,4
motherwell,1999,4,5,5
st johnstone,1999,4,4,6
dundee,1999,4,3,7
kilmarnock,1999,4,3,8
aberdeen,1999,4,0,9
rangers,1999,5,15,0
celtic,1999,5,12,1
dundee united,1999,5,8,2
hearts,1999,5,7,3
st johnstone,1999,5,7,4
hibernian,1999,5,6,5
dundee,1999,5,6,6
motherwell,1999,5,5,7
kilmarnock,1999,5,4,8
aberdeen,1999,5,0,9
rangers,1999,6,18,0
celtic,1999,6,15,1
dundee united,1999,6,11,2
hearts,1999,6,10,3
st johnstone,1999,6,8,4
hibernian,1999,6,6,5
dundee,1999,6,6,6
motherwell,1999,6,6,7
kilmarnock,1999,6,4,8
aberdeen,1999,6,0,9
rangers,1999,7,21,0
celtic,1999,7,18,1
dundee united,1999,7,14,2
hearts,1999,7,13,3
st johnstone,1999,7,11,4
motherwell,1999,7,7,5
kilmarnock,1999,7,7,6
hibernian,1999,7,6,7
dundee,1999,7,6,8
aberdeen,1999,7,0,9
rangers,1999,8,24,0
celtic,1999,8,21,1
hearts,1999,8,14,2
dundee united,1999,8,14,3
st johnstone,1999,8,11,4
dundee,1999,8,9,5
motherwell,1999,8,7,6
kilmarnock,1999,8,7,7
hibernian,1999,8,6,8
aberdeen,1999,8,1,9
rangers,1999,9,25,0
celtic,1999,9,24,1
dundee united,1999,9,17,2
hearts,1999,9,15,3
st johnstone,1999,9,12,4
motherwell,1999,9,10,5
dundee,1999,9,9,6
kilmarnock,1999,9,8,7
hibernian,1999,9,7,8
aberdeen,1999,9,1,9
rangers,1999,10,28,0
celtic,1999,10,24,1
dundee united,1999,10,17,2
hearts,1999,10,15,3
motherwell,1999,10,13,4
st johnstone,1999,10,12,5
dundee,1999,10,9,6
kilmarnock,1999,10,9,7
hibernian,1999,10,8,8
aberdeen,1999,10,4,9
rangers,1999,11,31,0
celtic,1999,11,27,1
dundee united,1999,11,20,2
hearts,1999,11,16,3
motherwell,1999,11,16,4
st johnstone,1999,11,12,5
hibernian,1999,11,11,6
kilmarnock,1999,11,10,7
dundee,1999,11,9,8
aberdeen,1999,11,5,9
rangers,1999,12,34,0
celtic,1999,12,27,1
dundee united,1999,12,20,2
motherwell,1999,12,17,3
hearts,1999,12,16,4
hibernian,1999,12,14,5
st johnstone,1999,12,12,6
dundee,1999,12,12,7
kilmarnock,1999,12,10,8
aberdeen,1999,12,5,9
rangers,1999,13,34,0
celtic,1999,13,30,1
dundee united,1999,13,23,2
motherwell,1999,13,20,3
hibernian,1999,13,17,4
hearts,1999,13,16,5
dundee,1999,13,15,6
st johnstone,1999,13,12,7
kilmarnock,1999,13,10,8
aberdeen,1999,13,5,9
rangers,1999,14,37,0
celtic,1999,14,30,1
