team,year,day,points,position
toulouse,2009,14,21,9
rennes,2009,14,20,10
nice,2009,14,20,11
lille,2009,14,19,12
sochaux,2009,14,19,13
lens,2009,14,18,14
nancy,2009,14,17,15
st etienne,2009,14,14,16
boulogne,2009,14,9,17
le mans,2009,14,9,18
grenoble,2009,14,3,19
bordeaux,2009,15,31,0
montpellier,2009,15,30,1
marseille,2009,15,28,2
lyon,2009,15,26,3
auxerre,2009,15,26,4
valenciennes,2009,15,26,5
lorient,2009,15,25,6
rennes,2009,15,23,7
paris sg,2009,15,22,8
lille,2009,15,22,9
monaco,2009,15,22,10
toulouse,2009,15,21,11
nancy,2009,15,20,12
nice,2009,15,20,13
sochaux,2009,15,19,14
lens,2009,15,18,15
st etienne,2009,15,15,16
boulogne,2009,15,12,17
le mans,2009,15,9,18
grenoble,2009,15,6,19
bordeaux,2009,16,34,0
marseille,2009,16,31,1
montpellier,2009,16,30,2
auxerre,2009,16,27,3
valenciennes,2009,16,26,4
lyon,2009,16,26,5
rennes,2009,16,26,6
lorient,2009,16,26,7
paris sg,2009,16,25,8
lille,2009,16,25,9
monaco,2009,16,25,10
toulouse,2009,16,24,11
sochaux,2009,16,22,12
lens,2009,16,21,13
nancy,2009,16,20,14
nice,2009,16,20,15
st etienne,2009,16,15,16
boulogne,2009,16,12,17
le mans,2009,16,12,18
grenoble,2009,16,6,19
bordeaux,2009,17,37,0
marseille,2009,17,32,1
montpellier,2009,17,30,2
lyon,2009,17,29,3
auxerre,2009,17,28,4
lille,2009,17,28,5
valenciennes,2009,17,27,6
monaco,2009,17,26,7
rennes,2009,17,26,8
paris sg,2009,17,26,9
lorient,2009,17,26,10
sochaux,2009,17,25,11
toulouse,2009,17,24,12
nancy,2009,17,23,13
lens,2009,17,22,14
nice,2009,17,20,15
st etienne,2009,17,15,16
le mans,2009,17,15,17
boulogne,2009,17,12,18
grenoble,2009,17,6,19
bordeaux,2009,18,40,0
montpellier,2009,18,33,1
marseille,2009,18,32,2
lille,2009,18,31,3
lyon,2009,18,30,4
auxerre,2009,18,29,5
rennes,2009,18,29,6
valenciennes,2009,18,28,7
monaco,2009,18,27,8
lorient,2009,18,26,9
paris sg,2009,18,26,10
nancy,2009,18,26,11
sochaux,2009,18,26,12
toulouse,2009,18,25,13
lens,2009,18,23,14
nice,2009,18,21,15
st etienne,2009,18,16,16
le mans,2009,18,15,17
boulogne,2009,18,13,18
grenoble,2009,18,7,19
bordeaux,2009,19,43,0
lille,2009,19,34,1
marseille,2009,19,33,2
montpellier,2009,19,33,3
auxerre,2009,19,32,4
lyon,2009,19,30,5
monaco,2009,19,30,6
rennes,2009,19,29,7
lorient,2009,19,29,8
paris sg,2009,19,29,9
valenciennes,2009,19,28,10
lens,2009,19,26,11
nancy,2009,19,26,12
sochaux,2009,19,26,13
toulouse,2009,19,25,14
nice,2009,19,22,15
st etienne,2009,19,16,16
le mans,2009,19,16,17
boulogne,2009,19,14,18
grenoble,2009,19,7,19
bordeaux,2009,20,44,0
lille,2009,20,37,1
marseille,2009,20,36,2
montpellier,2009,20,36,3
lyon,2009,20,33,4
auxerre,2009,20,33,5
monaco,2009,20,33,6
lorient,2009,20,32,7
rennes,2009,20,30,8
paris sg,2009,20,29,9
sochaux,2009,20,29,10
toulouse,2009,20,28,11
valenciennes,2009,20,28,12
lens,2009,20,27,13
nancy,2009,20,26,14
nice,2009,20,22,15
st etienne,2009,20,19,16
le mans,2009,20,16,17
boulogne,2009,20,15,18
grenoble,2009,20,7,19
bordeaux,2009,21,47,0
montpellier,2009,21,39,1
lille,2009,21,37,2
auxerre,2009,21,36,3
marseille,2009,21,36,4
lyon,2009,21,36,5
monaco,2009,21,36,6
lorient,2009,21,32,7
valenciennes,2009,21,31,8
rennes,2009,21,31,9
sochaux,2009,21,30,10
toulouse,2009,21,29,11
paris sg,2009,21,29,12
lens,2009,21,27,13
nancy,2009,21,27,14
nice,2009,21,22,15
st etienne,2009,21,20,16
le mans,2009,21,16,17
boulogne,2009,21,15,18
grenoble,2009,21,7,19
bordeaux,2009,22,48,0
montpellier,2009,22,42,1
lille,2009,22,40,2
auxerre,2009,22,39,3
marseille,2009,22,39,4
lyon,2009,22,39,5
monaco,2009,22,39,6
rennes,2009,22,34,7
lorient,2009,22,32,8
toulouse,2009,22,32,9
valenciennes,2009,22,32,10
sochaux,2009,22,31,11
nancy,2009,22,30,12
paris sg,2009,22,29,13
lens,2009,22,27,14
nice,2009,22,22,15
st etienne,2009,22,20,16
boulogne,2009,22,16,17
le mans,2009,22,16,18
grenoble,2009,22,7,19
bordeaux,2009,23,48,0
montpellier,2009,23,45,1
marseille,2009,23,42,2
lille,2009,23,41,3
lyon,2009,23,40,4
auxerre,2009,23,39,5
monaco,2009,23,39,6
rennes,2009,23,37,7
lorient,2009,23,35,8
toulouse,2009,23,33,9
valenciennes,2009,23,32,10
sochaux,2009,23,32,11
nancy,2009,23,31,12
lens,2009,23,30,13
paris sg,2009,23,29,14
nice,2009,23,23,15
st etienne,2009,23,23,16
boulogne,2009,23,16,17
le mans,2009,23,16,18
grenoble,2009,23,10,19
bordeaux,2009,24,51,0
montpellier,2009,24,48,1
marseille,2009,24,45,2
lille,2009,24,44,3
lyon,2009,24,43,4
auxerre,2009,24,42,5
monaco,2009,24,39,6
rennes,2009,24,37,7
lorient,2009,24,36,8
valenciennes,2009,24,35,9
toulouse,2009,24,34,10
nancy,2009,24,32,11
sochaux,2009,24,32,12
paris sg,2009,24,30,13
lens,2009,24,30,14
nice,2009,24,23,15
st etienne,2009,24,23,16
le mans,2009,24,17,17
boulogne,2009,24,16,18
grenoble,2009,24,10,19
bordeaux,2009,25,52,0
marseille,2009,25,48,1
montpellier,2009,25,48,2
lille,2009,25,47,3
lyon,2009,25,46,4
auxerre,2009,25,45,5
monaco,2009,25,39,6
valenciennes,2009,25,38,7
rennes,2009,25,37,8
lorient,2009,25,36,9
toulouse,2009,25,34,10
lens,2009,25,33,11
paris sg,2009,25,33,12
nancy,2009,25,32,13
sochaux,2009,25,32,14
nice,2009,25,26,15
st etienne,2009,25,26,16
le mans,2009,25,20,17
boulogne,2009,25,16,18
grenoble,2009,25,10,19
bordeaux,2009,26,52,0
montpellier,2009,26,51,1
marseille,2009,26,49,2
lyon,2009,26,49,3
auxerre,2009,26,48,4
lille,2009,26,47,5
monaco,2009,26,42,6
valenciennes,2009,26,41,7
lorient,2009,26,39,8
toulouse,2009,26,37,9
rennes,2009,26,37,10
sochaux,2009,26,35,11
lens,2009,26,33,12
paris sg,2009,26,33,13
nancy,2009,26,32,14
nice,2009,26,26,15
st etienne,2009,26,26,16
le mans,2009,26,21,17
boulogne,2009,26,16,18
grenoble,2009,26,13,19
bordeaux,2009,27,53,0
montpellier,2009,27,52,1
auxerre,2009,27,51,2
marseille,2009,27,50,3
lyon,2009,27,50,4
lille,2009,27,48,5
monaco,2009,27,42,6
valenciennes,2009,27,41,7
rennes,2009,27,40,8
lorient,2009,27,40,9
toulouse,2009,27,37,10
nancy,2009,27,35,11
sochaux,2009,27,35,12
lens,2009,27,34,13
paris sg,2009,27,34,14
st etienne,2009,27,27,15
nice,2009,27,26,16
le mans,2009,27,21,17
boulogne,2009,27,17,18
grenoble,2009,27,14,19
bordeaux,2009,28,56,0
marseille,2009,28,53,1
montpellier,2009,28,53,2
auxerre,2009,28,52,3
lille,2009,28,51,4
lyon,2009,28,51,5
monaco,2009,28,43,6
rennes,2009,28,43,7
lorient,2009,28,43,8
valenciennes,2009,28,41,9
toulouse,2009,28,38,10
paris sg,2009,28,37,11
sochaux,2009,28,36,12
nancy,2009,28,35,13
lens,2009,28,34,14
nice,2009,28,29,15
st etienne,2009,28,28,16
le mans,2009,28,21,17
boulogne,2009,28,20,18
grenoble,2009,28,14,19
marseille,2009,29,56,0
bordeaux,2009,29,56,1
montpellier,2009,29,56,2
auxerre,2009,29,55,3
lille,2009,29,51,4
lyon,2009,29,51,5
rennes,2009,29,46,6
monaco,2009,29,44,7
lorient,2009,29,43,8
valenciennes,2009,29,41,9
toulouse,2009,29,38,10
paris sg,2009,29,37,11
sochaux,2009,29,37,12
nancy,2009,29,36,13
lens,2009,29,35,14
nice,2009,29,32,15
st etienne,2009,29,29,16
boulogne,2009,29,23,17
le mans,2009,29,21,18
grenoble,2009,29,15,19
marseille,2009,30,59,0
auxerre,2009,30,56,1
bordeaux,2009,30,56,2
montpellier,2009,30,56,3
lille,2009,30,54,4
lyon,2009,30,54,5
rennes,2009,30,49,6
lorient,2009,30,46,7
monaco,2009,30,45,8
valenciennes,2009,30,44,9
paris sg,2009,30,40,10
nancy,2009,30,39,11
toulouse,2009,30,38,12
sochaux,2009,30,37,13
lens,2009,30,35,14
nice,2009,30,35,15
st etienne,2009,30,29,16
boulogne,2009,30,23,17
le mans,2009,30,21,18
grenoble,2009,30,15,19
marseille,2009,31,62,0
lyon,2009,31,57,1
auxerre,2009,31,57,2
montpellier,2009,31,57,3
bordeaux,2009,31,56,4
lille,2009,31,54,5
rennes,2009,31,49,6
lorient,2009,31,49,7
monaco,2009,31,46,8
valenciennes,2009,31,44,9
nancy,2009,31,42,10
paris sg,2009,31,41,11
toulouse,2009,31,39,12
sochaux,2009,31,37,13
nice,2009,31,36,14
lens,2009,31,35,15
st etienne,2009,31,32,16
boulogne,2009,31,24,17
le mans,2009,31,22,18
grenoble,2009,31,15,19
marseille,2009,32,65,0
auxerre,2009,32,60,1
montpellier,2009,32,58,2
lyon,2009,32,58,3
bordeaux,2009,32,57,4
lille,2009,32,55,5
rennes,2009,32,50,6
lorient,2009,32,50,7
monaco,2009,32,49,8
paris sg,2009,32,44,9
valenciennes,2009,32,44,10
toulouse,2009,32,42,11
nancy,2009,32,42,12
lens,2009,32,38,13
sochaux,2009,32,37,14
nice,2009,32,36,15
st etienne,2009,32,35,16
le mans,2009,32,25,17
boulogne,2009,32,24,18
grenoble,2009,32,15,19
marseille,2009,33,68,0
auxerre,2009,33,63,1
montpellier,2009,33,59,2
lyon,2009,33,59,3
lille,2009,33,58,4
bordeaux,2009,33,57,5
rennes,2009,33,51,6
lorient,2009,33,50,7
monaco,2009,33,49,8
paris sg,2009,33,45,9
valenciennes,2009,33,45,10
toulouse,2009,33,43,11
nancy,2009,33,43,12
lens,2009,33,39,13
sochaux,2009,33,38,14
nice,2009,33,37,15
st etienne,2009,33,36,16
le mans,2009,33,28,17
boulogne,2009,33,24,18
grenoble,2009,33,16,19
marseille,2009,34,71,0
auxerre,2009,34,66,1
lyon,2009,34,62,2
lille,2009,34,61,3
montpellier,2009,34,60,4
bordeaux,2009,34,57,5
lorient,2009,34,53,6
rennes,2009,34,52,7
monaco,2009,34,50,8
valenciennes,2009,34,48,9
paris sg,2009,34,46,10
nancy,2009,34,44,11
toulouse,2009,34,43,12
lens,2009,34,40,13
nice,2009,34,40,14
sochaux,2009,34,38,15
st etienne,2009,34,36,16
le mans,2009,34,28,17
boulogne,2009,34,27,18
grenoble,2009,34,16,19
marseille,2009,35,72,0
auxerre,2009,35,67,1
lyon,2009,35,65,2
lille,2009,35,64,3
bordeaux,2009,35,60,4
montpellier,2009,35,60,5
lorient,2009,35,54,6
rennes,2009,35,52,7
monaco,2009,35,51,8
valenciennes,2009,35,49,9
paris sg,2009,35,46,10
nancy,2009,35,44,11
toulouse,2009,35,43,12
lens,2009,35,43,13
sochaux,2009,35,41,14
nice,2009,35,41,15
st etienne,2009,35,36,16
le mans,2009,35,29,17
boulogne,2009,35,28,18
grenoble,2009,35,19,19
marseille,2009,36,75,0
auxerre,2009,36,67,1
lille,2009,36,67,2
lyon,2009,36,66,3
montpellier,2009,36,63,4
bordeaux,2009,36,61,5
lorient,2009,36,55,6
monaco,2009,36,54,7
rennes,2009,36,52,8
valenciennes,2009,36,50,9
paris sg,2009,36,47,10
nancy,2009,36,47,11
lens,2009,36,44,12
toulouse,2009,36,43,13
nice,2009,36,42,14
sochaux,2009,36,41,15
st etienne,2009,36,39,16
le mans,2009,36,29,17
boulogne,2009,36,28,18
grenoble,2009,36,20,19
marseille,2009,37,75,0
lille,2009,37,70,1
lyon,2009,37,69,2
auxerre,2009,37,68,3
montpellier,2009,37,66,4
bordeaux,2009,37,64,5
lorient,2009,37,55,6
monaco,2009,37,54,7
rennes,2009,37,53,8
valenciennes,2009,37,51,9
paris sg,2009,37,47,10
nancy,2009,37,47,11
toulouse,2009,37,46,12
lens,2009,37,45,13
nice,2009,37,43,14
sochaux,2009,37,41,15
st etienne,2009,37,39,16
le mans,2009,37,32,17
boulogne,2009,37,28,18
grenoble,2009,37,23,19
marseille,2009,38,78,0
lyon,2009,38,72,1
auxerre,2009,38,71,2
lille,2009,38,70,3
montpellier,2009,38,69,4
bordeaux,2009,38,64,5
lorient,2009,38,58,6
monaco,2009,38,55,7
rennes,2009,38,53,8
valenciennes,2009,38,52,9
nancy,2009,38,48,10
lens,2009,38,48,11
toulouse,2009,38,47,12
paris sg,2009,38,47,13
nice,2009,38,44,14
sochaux,2009,38,41,15
st etienne,2009,38,40,16
le mans,2009,38,32,17
boulogne,2009,38,31,18
grenoble,2009,38,23,19
paris sg,2010,0,0,0
auxerre,2010,0,0,1
lens,2010,0,0,2
nancy,2010,0,0,3
lyon,2010,0,0,4
monaco,2010,0,0,5
marseille,2010,0,0,6
caen,2010,0,0,7
nice,2010,0,0,8
valenciennes,2010,0,0,9
lorient,2010,0,0,10
st etienne,2010,0,0,11
rennes,2010,0,0,12
lille,2010,0,0,13
sochaux,2010,0,0,14
arles,2010,0,0,15
toulouse,2010,0,0,16
brest,2010,0,0,17
montpellier,2010,0,0,18
bordeaux,2010,0,0,19
paris sg,2010,1,3,0
montpellier,2010,1,3,1
nancy,2010,1,3,2
toulouse,2010,1,3,3
caen,2010,1,3,4
sochaux,2010,1,3,5
auxerre,2010,1,1,6
lyon,2010,1,1,7
nice,2010,1,1,8
valenciennes,2010,1,1,9
lorient,2010,1,1,10
monaco,2010,1,1,11
rennes,2010,1,1,12
lille,2010,1,1,13
st etienne,2010,1,0,14
arles,2010,1,0,15
marseille,2010,1,0,16
brest,2010,1,0,17
lens,2010,1,0,18
bordeaux,2010,1,0,19
caen,2010,2,6,0
toulouse,2010,2,6,1
valenciennes,2010,2,4,2
montpellier,2010,2,4,3
paris sg,2010,2,4,4
nice,2010,2,4,5
rennes,2010,2,4,6
nancy,2010,2,3,7
lens,2010,2,3,8
st etienne,2010,2,3,9
sochaux,2010,2,3,10
monaco,2010,2,2,11
auxerre,2010,2,2,12
lille,2010,2,2,13
lorient,2010,2,1,14
brest,2010,2,1,15
lyon,2010,2,1,16
arles,2010,2,0,17
marseille,2010,2,0,18
bordeaux,2010,2,0,19
toulouse,2010,3,9,0
caen,2010,3,7,1
rennes,2010,3,5,2
montpellier,2010,3,5,3
valenciennes,2010,3,5,4
nice,2010,3,5,5
lens,2010,3,4,6
lyon,2010,3,4,7
st etienne,2010,3,4,8
nancy,2010,3,4,9
sochaux,2010,3,4,10
paris sg,2010,3,4,11
marseille,2010,3,3,12
lille,2010,3,3,13
auxerre,2010,3,3,14
monaco,2010,3,3,15
bordeaux,2010,3,3,16
brest,2010,3,1,17
lorient,2010,3,1,18
arles,2010,3,0,19
toulouse,2010,4,12,0
rennes,2010,4,8,1
montpellier,2010,4,8,2
caen,2010,4,7,3
st etienne,2010,4,7,4
sochaux,2010,4,7,5
monaco,2010,4,6,6
nice,2010,4,6,7
valenciennes,2010,4,5,8
bordeaux,2010,4,4,9
lorient,2010,4,4,10
paris sg,2010,4,4,11
marseille,2010,4,4,12
lille,2010,4,4,13
lens,2010,4,4,14
nancy,2010,4,4,15
lyon,2010,4,4,16
brest,2010,4,4,17
auxerre,2010,4,3,18
arles,2010,4,0,19
toulouse,2010,5,12,0
rennes,2010,5,11,1
st etienne,2010,5,10,2
nice,2010,5,9,3
caen,2010,5,8,4
montpellier,2010,5,8,5
sochaux,2010,5,7,6
paris sg,2010,5,7,7
monaco,2010,5,7,8
lille,2010,5,7,9
nancy,2010,5,7,10
valenciennes,2010,5,6,11
lyon,2010,5,5,12
brest,2010,5,5,13
marseille,2010,5,5,14
lorient,2010,5,5,15
lens,2010,5,4,16
auxerre,2010,5,4,17
bordeaux,2010,5,4,18
arles,2010,5,0,19
st etienne,2010,6,13,0
toulouse,2010,6,13,1
rennes,2010,6,12,2
caen,2010,6,11,3
sochaux,2010,6,10,4
lille,2010,6,10,5
nice,2010,6,9,6
montpellier,2010,6,8,7
marseille,2010,6,8,8
monaco,2010,6,8,9
brest,2010,6,8,10
paris sg,2010,6,8,11
valenciennes,2010,6,7,12
nancy,2010,6,7,13
bordeaux,2010,6,7,14
lorient,2010,6,5,15
lyon,2010,6,5,16
lens,2010,6,5,17
auxerre,2010,6,4,18
arles,2010,6,0,19
st etienne,2010,7,16,0
rennes,2010,7,15,1
toulouse,2010,7,14,2
caen,2010,7,12,3
paris sg,2010,7,11,4
brest,2010,7,11,5
marseille,2010,7,11,6
montpellier,2010,7,11,7
lille,2010,7,11,8
sochaux,2010,7,10,9
nice,2010,7,9,10
bordeaux,2010,7,8,11
monaco,2010,7,8,12
nancy,2010,7,8,13
lorient,2010,7,8,14
valenciennes,2010,7,7,15
lyon,2010,7,5,16
lens,2010,7,5,17
auxerre,2010,7,5,18
arles,2010,7,0,19
rennes,2010,8,18,0
st etienne,2010,8,17,1
toulouse,2010,8,14,2
brest,2010,8,14,3
lille,2010,8,14,4
sochaux,2010,8,13,5
paris sg,2010,8,12,6
caen,2010,8,12,7
marseille,2010,8,12,8
montpellier,2010,8,11,9
bordeaux,2010,8,11,10
valenciennes,2010,8,10,11
nice,2010,8,10,12
lorient,2010,8,8,13
monaco,2010,8,8,14
lyon,2010,8,8,15
nancy,2010,8,8,16
auxerre,2010,8,8,17
lens,2010,8,5,18
arles,2010,8,0,19
rennes,2010,9,19,0
st etienne,2010,9,17,1
paris sg,2010,9,15,2
brest,2010,9,15,3
marseille,2010,9,15,4
montpellier,2010,9,14,5
toulouse,2010,9,14,6
lille,2010,9,14,7
bordeaux,2010,9,14,8
sochaux,2010,9,13,9
nice,2010,9,13,10
caen,2010,9,13,11
lorient,2010,9,11,12
lyon,2010,9,11,13
valenciennes,2010,9,10,14
monaco,2010,9,9,15
nancy,2010,9,8,16
auxerre,2010,9,8,17
lens,2010,9,6,18
arles,2010,9,1,19
rennes,2010,10,19,0
brest,2010,10,18,1
marseille,2010,10,18,2
st etienne,2010,10,18,3
montpellier,2010,10,17,4
toulouse,2010,10,17,5
paris sg,2010,10,15,6
caen,2010,10,14,7
lille,2010,10,14,8
bordeaux,2010,10,14,9
valenciennes,2010,10,13,10
sochaux,2010,10,13,11
nice,2010,10,13,12
lyon,2010,10,12,13
nancy,2010,10,11,14
lorient,2010,10,11,15
auxerre,2010,10,11,16
monaco,2010,10,9,17
lens,2010,10,9,18
arles,2010,10,2,19
brest,2010,11,21,0
rennes,2010,11,20,1
montpellier,2010,11,18,2
toulouse,2010,11,18,3
marseille,2010,11,18,4
st etienne,2010,11,18,5
paris sg,2010,11,16,6
lille,2010,11,15,7
bordeaux,2010,11,15,8
lyon,2010,11,15,9
valenciennes,2010,11,14,10
nancy,2010,11,14,11
caen,2010,11,14,12
auxerre,2010,11,14,13
lorient,2010,11,14,14
sochaux,2010,11,13,15
nice,2010,11,13,16
monaco,2010,11,10,17
lens,2010,11,10,18
arles,2010,11,2,19
brest,2010,12,21,0
rennes,2010,12,20,1
paris sg,2010,12,19,2
marseille,2010,12,19,3
montpellier,2010,12,18,4
toulouse,2010,12,18,5
lille,2010,12,18,6
st etienne,2010,12,18,7
lorient,2010,12,17,8
nice,2010,12,16,9
bordeaux,2010,12,16,10
lyon,2010,12,16,11
valenciennes,2010,12,15,12
auxerre,2010,12,15,13
caen,2010,12,14,14
sochaux,2010,12,14,15
nancy,2010,12,14,16
monaco,2010,12,13,17
lens,2010,12,13,18
arles,2010,12,5,19
rennes,2010,13,23,0
brest,2010,13,22,1
marseille,2010,13,22,2
lille,2010,13,21,3
montpellier,2010,13,21,4
paris sg,2010,13,20,5
bordeaux,2010,13,19,6
st etienne,2010,13,19,7
lyon,2010,13,19,8
auxerre,2010,13,18,9
lorient,2010,13,18,10
toulouse,2010,13,18,11
nice,2010,13,16,12
valenciennes,2010,13,15,13
sochaux,2010,13,15,14
monaco,2010,13,14,15
nancy,2010,13,14,16
caen,2010,13,14,17
lens,2010,13,14,18
arles,2010,13,6,19
marseille,2010,14,25,0
lille,2010,14,24,1
montpellier,2010,14,24,2
paris sg,2010,14,23,3
rennes,2010,14,23,4
brest,2010,14,22,5
bordeaux,2010,14,22,6
lyon,2010,14,22,7
st etienne,2010,14,20,8
auxerre,2010,14,19,9
lorient,2010,14,18,10
valenciennes,2010,14,18,11
toulouse,2010,14,18,12
sochaux,2010,14,18,13
nancy,2010,14,17,14
nice,2010,14,16,15
monaco,2010,14,14,16
lens,2010,14,14,17
caen,2010,14,14,18
arles,2010,14,6,19
marseille,2010,15,26,0
lille,2010,15,25,1
brest,2010,15,25,2
paris sg,2010,15,24,3
montpellier,2010,15,24,4
rennes,2010,15,24,5
bordeaux,2010,15,23,6
lyon,2010,15,23,7
lorient,2010,15,21,8
st etienne,2010,15,21,9
toulouse,2010,15,21,10
sochaux,2010,15,21,11
auxerre,2010,15,19,12
valenciennes,2010,15,19,13
nancy,2010,15,18,14
nice,2010,15,17,15
monaco,2010,15,15,16
lens,2010,15,14,17
caen,2010,15,14,18
arles,2010,15,6,19
lille,2010,16,28,0
paris sg,2010,16,27,1
rennes,2010,16,27,2
lyon,2010,16,26,3
marseille,2010,16,26,4
brest,2010,16,25,5
montpellier,2010,16,24,6
toulouse,2010,16,24,7
bordeaux,2010,16,24,8
sochaux,2010,16,24,9
st etienne,2010,16,22,10
lorient,2010,16,21,11
auxerre,2010,16,20,12
nice,2010,16,20,13
nancy,2010,16,19,14
valenciennes,2010,16,19,15
monaco,2010,16,15,16
lens,2010,16,15,17
caen,2010,16,14,18
arles,2010,16,7,19
lille,2010,17,31,0
paris sg,2010,17,30,1
lyon,2010,17,29,2
rennes,2010,17,28,3
marseille,2010,17,27,4
brest,2010,17,26,5
montpellier,2010,17,25,6
bordeaux,2010,17,25,7
st etienne,2010,17,25,8
toulouse,2010,17,24,9
sochaux,2010,17,24,10
lorient,2010,17,24,11
nancy,2010,17,22,12
auxerre,2010,17,21,13
nice,2010,17,21,14
valenciennes,2010,17,19,15
monaco,2010,17,15,16
caen,2010,17,15,17
lens,2010,17,15,18
arles,2010,17,7,19
lille,2010,18,32,0
paris sg,2010,18,31,1
rennes,2010,18,31,2
lyon,2010,18,30,3
marseille,2010,18,28,4
st etienne,2010,18,28,5
toulouse,2010,18,27,6
brest,2010,18,27,7
montpellier,2010,18,26,8
bordeaux,2010,18,26,9
nancy,2010,18,25,10
sochaux,2010,18,25,11
lorient,2010,18,24,12
auxerre,2010,18,22,13
nice,2010,18,22,14
valenciennes,2010,18,19,15
caen,2010,18,18,16
monaco,2010,18,16,17
lens,2010,18,16,18
arles,2010,18,7,19
lille,2010,19,35,0
paris sg,2010,19,31,1
lyon,2010,19,31,2
rennes,2010,19,31,3
marseille,2010,19,29,4
st etienne,2010,19,29,5
brest,2010,19,28,6
montpellier,2010,19,27,7
toulouse,2010,19,27,8
bordeaux,2010,19,27,9
nancy,2010,19,25,10
sochaux,2010,19,25,11
lorient,2010,19,25,12
auxerre,2010,19,23,13
nice,2010,19,23,14
valenciennes,2010,19,22,15
caen,2010,19,21,16
monaco,2010,19,19,17
lens,2010,19,19,18
arles,2010,19,8,19
lille,2010,20,38,0
paris sg,2010,20,34,1
lyon,2010,20,34,2
rennes,2010,20,34,3
marseille,2010,20,32,4
montpellier,2010,20,30,5
toulouse,2010,20,30,6
st etienne,2010,20,29,7
brest,2010,20,28,8
bordeaux,2010,20,27,9
nancy,2010,20,25,10
sochaux,2010,20,25,11
lorient,2010,20,25,12
auxerre,2010,20,24,13
nice,2010,20,23,14
valenciennes,2010,20,22,15
lens,2010,20,22,16
caen,2010,20,21,17
monaco,2010,20,20,18
arles,2010,20,8,19
lille,2010,21,41,0
paris sg,2010,21,37,1
lyon,2010,21,34,2
rennes,2010,21,34,3
marseille,2010,21,33,4
montpellier,2010,21,33,5
st etienne,2010,21,32,6
toulouse,2010,21,30,7
bordeaux,2010,21,30,8
sochaux,2010,21,28,9
lorient,2010,21,28,10
brest,2010,21,28,11
nancy,2010,21,25,12
valenciennes,2010,21,25,13
caen,2010,21,24,14
auxerre,2010,21,24,15
nice,2010,21,23,16
lens,2010,21,22,17
monaco,2010,21,21,18
arles,2010,21,8,19
lille,2010,22,42,0
rennes,2010,22,37,1
paris sg,2010,22,37,2
marseille,2010,22,36,3
st etienne,2010,22,35,4
lyon,2010,22,35,5
montpellier,2010,22,33,6
toulouse,2010,22,33,7
brest,2010,22,31,8
bordeaux,2010,22,31,9
lorient,2010,22,31,10
sochaux,2010,22,28,11
valenciennes,2010,22,26,12
nice,2010,22,26,13
nancy,2010,22,25,14
auxerre,2010,22,25,15
caen,2010,22,24,16
lens,2010,22,23,17
monaco,2010,22,21,18
arles,2010,22,8,19
lille,2010,23,45,0
rennes,2010,23,40,1
marseille,2010,23,39,2
paris sg,2010,23,38,3
lyon,2010,23,38,4
st etienne,2010,23,35,5
montpellier,2010,23,34,6
toulouse,2010,23,33,7
brest,2010,23,31,8
bordeaux,2010,23,31,9
lorient,2010,23,31,10
valenciennes,2010,23,29,11
nancy,2010,23,28,12
sochaux,2010,23,28,13
caen,2010,23,27,14
nice,2010,23,26,15
auxerre,2010,23,25,16
monaco,2010,23,24,17
lens,2010,23,24,18
arles,2010,23,9,19
lille,2010,24,45,0
rennes,2010,24,43,1
marseille,2010,24,42,2
paris sg,2010,24,41,3
lyon,2010,24,41,4
montpellier,2010,24,37,5
st etienne,2010,24,35,6
lorient,2010,24,34,7
brest,2010,24,34,8
toulouse,2010,24,33,9
bordeaux,2010,24,31,10
sochaux,2010,24,31,11
valenciennes,2010,24,30,12
nancy,2010,24,28,13
caen,2010,24,28,14
auxerre,2010,24,26,15
nice,2010,24,26,16
monaco,2010,24,24,17
lens,2010,24,24,18
arles,2010,24,10,19
lille,2010,25,46,0
rennes,2010,25,46,1
marseille,2010,25,45,2
paris sg,2010,25,44,3
lyon,2010,25,42,4
montpellier,2010,25,38,5
lorient,2010,25,35,6
brest,2010,25,35,7
st etienne,2010,25,35,8
bordeaux,2010,25,34,9
toulouse,2010,25,33,10
sochaux,2010,25,32,11
valenciennes,2010,25,31,12
nice,2010,25,29,13
caen,2010,25,29,14
nancy,2010,25,28,15
auxerre,2010,25,26,16
monaco,2010,25,25,17
lens,2010,25,24,18
arles,2010,25,11,19
lille,2010,26,49,0
rennes,2010,26,49,1
lyon,2010,26,45,2
marseille,2010,26,45,3
paris sg,2010,26,44,4
montpellier,2010,26,38,5
bordeaux,2010,26,37,6
lorient,2010,26,36,7
brest,2010,26,35,8
st etienne,2010,26,35,9
sochaux,2010,26,35,10
toulouse,2010,26,33,11
valenciennes,2010,26,32,12
caen,2010,26,32,13
nice,2010,26,30,14
nancy,2010,26,29,15
auxerre,2010,26,29,16
monaco,2010,26,26,17
lens,2010,26,25,18
arles,2010,26,11,19
lille,2010,27,52,0
rennes,2010,27,49,1
lyon,2010,27,48,2
marseille,2010,27,48,3
paris sg,2010,27,45,4
montpellier,2010,27,39,5
st etienne,2010,27,38,6
lorient,2010,27,37,7
bordeaux,2010,27,37,8
toulouse,2010,27,36,9
sochaux,2010,27,35,10
brest,2010,27,35,11
nice,2010,27,33,12
nancy,2010,27,32,13
valenciennes,2010,27,32,14
caen,2010,27,32,15
monaco,2010,27,29,16
auxerre,2010,27,29,17
lens,2010,27,25,18
