team,year,day,points,position
coventry,1994,19,24,12
wimbledon,1994,19,22,13
qpr,1994,19,22,14
sheffield weds,1994,19,21,15
west ham,1994,19,21,16
crystal palace,1994,19,21,17
everton,1994,19,19,18
aston villa,1994,19,16,19
leicester,1994,19,14,20
ipswich,1994,19,12,21
blackburn,1994,20,46,0
man united,1994,20,44,1
newcastle,1994,20,39,2
liverpool,1994,20,36,3
nott'm forest,1994,20,36,4
leeds,1994,20,32,5
norwich,1994,20,30,6
tottenham,1994,20,29,7
chelsea,1994,20,28,8
man city,1994,20,28,9
arsenal,1994,20,25,10
wimbledon,1994,20,25,11
coventry,1994,20,25,12
sheffield weds,1994,20,24,13
southampton,1994,20,24,14
qpr,1994,20,23,15
west ham,1994,20,22,16
crystal palace,1994,20,22,17
everton,1994,20,19,18
aston villa,1994,20,17,19
leicester,1994,20,14,20
ipswich,1994,20,13,21
blackburn,1994,21,49,0
man united,1994,21,45,1
nott'm forest,1994,21,39,2
newcastle,1994,21,39,3
liverpool,1994,21,39,4
leeds,1994,21,32,5
tottenham,1994,21,30,6
norwich,1994,21,30,7
arsenal,1994,21,28,8
man city,1994,21,28,9
chelsea,1994,21,28,10
wimbledon,1994,21,28,11
sheffield weds,1994,21,27,12
southampton,1994,21,25,13
coventry,1994,21,25,14
qpr,1994,21,24,15
crystal palace,1994,21,23,16
everton,1994,21,22,17
west ham,1994,21,22,18
aston villa,1994,21,20,19
leicester,1994,21,15,20
ipswich,1994,21,13,21
blackburn,1994,22,52,0
man united,1994,22,46,1
liverpool,1994,22,42,2
newcastle,1994,22,40,3
nott'm forest,1994,22,39,4
leeds,1994,22,33,5
tottenham,1994,22,33,6
norwich,1994,22,33,7
sheffield weds,1994,22,30,8
wimbledon,1994,22,29,9
chelsea,1994,22,29,10
man city,1994,22,29,11
arsenal,1994,22,28,12
qpr,1994,22,27,13
southampton,1994,22,26,14
coventry,1994,22,25,15
west ham,1994,22,25,16
crystal palace,1994,22,23,17
everton,1994,22,22,18
aston villa,1994,22,21,19
leicester,1994,22,15,20
ipswich,1994,22,13,21
blackburn,1994,23,55,0
man united,1994,23,49,1
liverpool,1994,23,45,2
nott'm forest,1994,23,42,3
newcastle,1994,23,41,4
tottenham,1994,23,36,5
leeds,1994,23,34,6
norwich,1994,23,33,7
wimbledon,1994,23,32,8
sheffield weds,1994,23,31,9
chelsea,1994,23,30,10
man city,1994,23,30,11
arsenal,1994,23,28,12
southampton,1994,23,27,13
qpr,1994,23,27,14
coventry,1994,23,25,15
west ham,1994,23,25,16
crystal palace,1994,23,23,17
everton,1994,23,23,18
aston villa,1994,23,22,19
ipswich,1994,23,16,20
leicester,1994,23,15,21
blackburn,1994,24,55,0
man united,1994,24,50,1
liverpool,1994,24,45,2
nott'm forest,1994,24,42,3
newcastle,1994,24,42,4
tottenham,1994,24,39,5
leeds,1994,24,37,6
wimbledon,1994,24,35,7
norwich,1994,24,33,8
sheffield weds,1994,24,32,9
chelsea,1994,24,31,10
man city,1994,24,31,11
arsenal,1994,24,29,12
southampton,1994,24,28,13
qpr,1994,24,27,14
crystal palace,1994,24,26,15
coventry,1994,24,26,16
everton,1994,24,26,17
west ham,1994,24,25,18
aston villa,1994,24,25,19
ipswich,1994,24,19,20
leicester,1994,24,15,21
blackburn,1994,25,58,0
man united,1994,25,53,1
liverpool,1994,25,46,2
newcastle,1994,25,45,3
nott'm forest,1994,25,42,4
tottenham,1994,25,39,5
leeds,1994,25,38,6
wimbledon,1994,25,35,7
norwich,1994,25,34,8
sheffield weds,1994,25,33,9
arsenal,1994,25,32,10
chelsea,1994,25,31,11
man city,1994,25,31,12
qpr,1994,25,30,13
southampton,1994,25,29,14
aston villa,1994,25,28,15
everton,1994,25,27,16
crystal palace,1994,25,26,17
coventry,1994,25,26,18
west ham,1994,25,25,19
ipswich,1994,25,20,20
leicester,1994,25,18,21
blackburn,1994,26,59,0
man united,1994,26,54,1
newcastle,1994,26,48,2
liverpool,1994,26,47,3
nott'm forest,1994,26,45,4
tottenham,1994,26,42,5
leeds,1994,26,39,6
sheffield weds,1994,26,36,7
wimbledon,1994,26,36,8
norwich,1994,26,34,9
arsenal,1994,26,33,10
chelsea,1994,26,32,11
man city,1994,26,32,12
qpr,1994,26,31,13
aston villa,1994,26,31,14
southampton,1994,26,30,15
west ham,1994,26,28,16
everton,1994,26,27,17
crystal palace,1994,26,27,18
coventry,1994,26,27,19
ipswich,1994,26,20,20
leicester,1994,26,18,21
blackburn,1994,27,59,0
man united,1994,27,57,1
newcastle,1994,27,48,2
liverpool,1994,27,48,3
nott'm forest,1994,27,46,4
tottenham,1994,27,43,5
leeds,1994,27,42,6
sheffield weds,1994,27,39,7
wimbledon,1994,27,36,8
norwich,1994,27,35,9
arsenal,1994,27,33,10
chelsea,1994,27,33,11
man city,1994,27,32,12
qpr,1994,27,32,13
southampton,1994,27,31,14
aston villa,1994,27,31,15
everton,1994,27,30,16
crystal palace,1994,27,30,17
west ham,1994,27,29,18
coventry,1994,27,28,19
ipswich,1994,27,20,20
leicester,1994,27,19,21
blackburn,1994,28,62,0
man united,1994,28,60,1
newcastle,1994,28,51,2
liverpool,1994,28,51,3
nott'm forest,1994,28,46,4
leeds,1994,28,43,5
tottenham,1994,28,43,6
sheffield weds,1994,28,39,7
wimbledon,1994,28,36,8
chelsea,1994,28,36,9
man city,1994,28,35,10
norwich,1994,28,35,11
qpr,1994,28,35,12
aston villa,1994,28,34,13
arsenal,1994,28,34,14
southampton,1994,28,31,15
coventry,1994,28,31,16
everton,1994,28,31,17
crystal palace,1994,28,30,18
west ham,1994,28,29,19
ipswich,1994,28,20,20
leicester,1994,28,20,21
blackburn,1994,29,65,0
man united,1994,29,63,1
liverpool,1994,29,54,2
newcastle,1994,29,54,3
nott'm forest,1994,29,46,4
tottenham,1994,29,44,5
leeds,1994,29,43,6
sheffield weds,1994,29,39,7
wimbledon,1994,29,39,8
qpr,1994,29,38,9
arsenal,1994,29,37,10
aston villa,1994,29,37,11
chelsea,1994,29,37,12
man city,1994,29,36,13
norwich,1994,29,36,14
coventry,1994,29,34,15
southampton,1994,29,32,16
everton,1994,29,31,17
crystal palace,1994,29,30,18
west ham,1994,29,29,19
ipswich,1994,29,23,20
leicester,1994,29,20,21
blackburn,1994,30,66,0
man united,1994,30,63,1
newcastle,1994,30,57,2
liverpool,1994,30,54,3
nott'm forest,1994,30,47,4
tottenham,1994,30,47,5
leeds,1994,30,46,6
qpr,1994,30,41,7
arsenal,1994,30,40,8
chelsea,1994,30,40,9
sheffield weds,1994,30,39,10
wimbledon,1994,30,39,11
aston villa,1994,30,38,12
coventry,1994,30,37,13
man city,1994,30,37,14
norwich,1994,30,37,15
everton,1994,30,34,16
southampton,1994,30,33,17
west ham,1994,30,32,18
crystal palace,1994,30,31,19
ipswich,1994,30,23,20
leicester,1994,30,21,21
blackburn,1994,31,69,0
man united,1994,31,66,1
liverpool,1994,31,57,2
newcastle,1994,31,57,3
leeds,1994,31,49,4
nott'm forest,1994,31,48,5
tottenham,1994,31,48,6
sheffield weds,1994,31,42,7
qpr,1994,31,41,8
arsenal,1994,31,40,9
chelsea,1994,31,40,10
wimbledon,1994,31,39,11
aston villa,1994,31,38,12
coventry,1994,31,38,13
norwich,1994,31,38,14
man city,1994,31,37,15
everton,1994,31,35,16
crystal palace,1994,31,34,17
southampton,1994,31,33,18
west ham,1994,31,32,19
ipswich,1994,31,23,20
leicester,1994,31,21,21
blackburn,1994,32,72,0
man united,1994,32,69,1
newcastle,1994,32,60,2
liverpool,1994,32,58,3
leeds,1994,32,52,4
nott'm forest,1994,32,51,5
tottenham,1994,32,51,6
qpr,1994,32,44,7
sheffield weds,1994,32,43,8
wimbledon,1994,32,42,9
arsenal,1994,32,40,10
chelsea,1994,32,40,11
coventry,1994,32,39,12
norwich,1994,32,39,13
man city,1994,32,38,14
aston villa,1994,32,38,15
southampton,1994,32,36,16
everton,1994,32,35,17
crystal palace,1994,32,34,18
west ham,1994,32,33,19
ipswich,1994,32,23,20
leicester,1994,32,21,21
blackburn,1994,33,73,0
man united,1994,33,70,1
newcastle,1994,33,63,2
liverpool,1994,33,61,3
nott'm forest,1994,33,54,4
leeds,1994,33,52,5
tottenham,1994,33,52,6
qpr,1994,33,47,7
wimbledon,1994,33,45,8
sheffield weds,1994,33,43,9
man city,1994,33,41,10
arsenal,1994,33,40,11
coventry,1994,33,40,12
chelsea,1994,33,40,13
southampton,1994,33,39,14
aston villa,1994,33,39,15
norwich,1994,33,39,16
crystal palace,1994,33,37,17
everton,1994,33,36,18
west ham,1994,33,34,19
ipswich,1994,33,23,20
leicester,1994,33,21,21
blackburn,1994,34,76,0
man united,1994,34,70,1
newcastle,1994,34,63,2
liverpool,1994,34,61,3
nott'm forest,1994,34,57,4
leeds,1994,34,53,5
tottenham,1994,34,52,6
wimbledon,1994,34,48,7
qpr,1994,34,47,8
sheffield weds,1994,34,43,9
coventry,1994,34,43,10
norwich,1994,34,42,11
chelsea,1994,34,41,12
man city,1994,34,41,13
arsenal,1994,34,40,14
southampton,1994,34,39,15
aston villa,1994,34,39,16
everton,1994,34,39,17
crystal palace,1994,34,38,18
west ham,1994,34,37,19
ipswich,1994,34,23,20
leicester,1994,34,21,21
blackburn,1994,35,79,0
man united,1994,35,73,1
liverpool,1994,35,64,2
newcastle,1994,35,64,3
nott'm forest,1994,35,60,4
leeds,1994,35,56,5
tottenham,1994,35,55,6
wimbledon,1994,35,51,7
qpr,1994,35,50,8
sheffield weds,1994,35,43,9
arsenal,1994,35,43,10
coventry,1994,35,43,11
southampton,1994,35,42,12
aston villa,1994,35,42,13
norwich,1994,35,42,14
chelsea,1994,35,42,15
man city,1994,35,41,16
everton,1994,35,39,17
crystal palace,1994,35,39,18
west ham,1994,35,38,19
ipswich,1994,35,23,20
leicester,1994,35,21,21
blackburn,1994,36,82,0
man united,1994,36,74,1
newcastle,1994,36,67,2
liverpool,1994,36,64,3
nott'm forest,1994,36,63,4
leeds,1994,36,59,5
tottenham,1994,36,56,6
qpr,1994,36,53,7
wimbledon,1994,36,52,8
southampton,1994,36,45,9
aston villa,1994,36,43,10
sheffield weds,1994,36,43,11
arsenal,1994,36,43,12
coventry,1994,36,43,13
everton,1994,36,42,14
norwich,1994,36,42,15
chelsea,1994,36,42,16
crystal palace,1994,36,42,17
man city,1994,36,41,18
west ham,1994,36,41,19
leicester,1994,36,24,20
ipswich,1994,36,23,21
blackburn,1994,37,83,0
man united,1994,37,77,1
liverpool,1994,37,67,2
newcastle,1994,37,67,3
nott'm forest,1994,37,64,4
leeds,1994,37,60,5
tottenham,1994,37,59,6
qpr,1994,37,53,7
wimbledon,1994,37,52,8
southampton,1994,37,48,9
sheffield weds,1994,37,46,10
coventry,1994,37,46,11
chelsea,1994,37,45,12
man city,1994,37,44,13
everton,1994,37,43,14
aston villa,1994,37,43,15
arsenal,1994,37,43,16
norwich,1994,37,42,17
west ham,1994,37,42,18
crystal palace,1994,37,42,19
leicester,1994,37,24,20
ipswich,1994,37,23,21
blackburn,1994,38,83,0
man united,1994,38,78,1
liverpool,1994,38,70,2
newcastle,1994,38,67,3
nott'm forest,1994,38,67,4
leeds,1994,38,63,5
tottenham,1994,38,60,6
qpr,1994,38,53,7
wimbledon,1994,38,52,8
southampton,1994,38,49,9
man city,1994,38,47,10
sheffield weds,1994,38,46,11
arsenal,1994,38,46,12
coventry,1994,38,46,13
chelsea,1994,38,46,14
west ham,1994,38,45,15
everton,1994,38,44,16
aston villa,1994,38,43,17
norwich,1994,38,42,18
crystal palace,1994,38,42,19
ipswich,1994,38,24,20
leicester,1994,38,24,21
blackburn,1994,39,86,0
man united,1994,39,81,1
liverpool,1994,39,71,2
nott'm forest,1994,39,70,3
newcastle,1994,39,68,4
leeds,1994,39,66,5
tottenham,1994,39,61,6
qpr,1994,39,53,7
wimbledon,1994,39,53,8
southampton,1994,39,52,9
arsenal,1994,39,49,10
chelsea,1994,39,49,11
man city,1994,39,48,12
sheffield weds,1994,39,47,13
coventry,1994,39,46,14
west ham,1994,39,46,15
everton,1994,39,45,16
aston villa,1994,39,43,17
norwich,1994,39,42,18
crystal palace,1994,39,42,19
ipswich,1994,39,24,20
leicester,1994,39,24,21
blackburn,1994,40,86,0
man united,1994,40,84,1
nott'm forest,1994,40,73,2
liverpool,1994,40,71,3
leeds,1994,40,69,4
newcastle,1994,40,69,5
tottenham,1994,40,61,6
qpr,1994,40,54,7
wimbledon,1994,40,54,8
southampton,1994,40,53,9
arsenal,1994,40,50,10
chelsea,1994,40,50,11
man city,1994,40,49,12
sheffield weds,1994,40,48,13
coventry,1994,40,46,14
everton,1994,40,46,15
west ham,1994,40,46,16
crystal palace,1994,40,45,17
aston villa,1994,40,44,18
norwich,1994,40,42,19
ipswich,1994,40,27,20
leicester,1994,40,27,21
blackburn,1994,41,89,0
man united,1994,41,87,1
nott'm forest,1994,41,76,2
leeds,1994,41,72,3
liverpool,1994,41,71,4
newcastle,1994,41,69,5
tottenham,1994,41,61,6
qpr,1994,41,57,7
wimbledon,1994,41,55,8
southampton,1994,41,53,9
arsenal,1994,41,51,10
chelsea,1994,41,51,11
coventry,1994,41,49,12
everton,1994,41,49,13
west ham,1994,41,49,14
man city,1994,41,49,15
sheffield weds,1994,41,48,16
aston villa,1994,41,47,17
crystal palace,1994,41,45,18
norwich,1994,41,42,19
leicester,1994,41,28,20
ipswich,1994,41,27,21
blackburn,1994,42,89,0
man united,1994,42,88,1
nott'm forest,1994,42,77,2
liverpool,1994,42,74,3
leeds,1994,42,73,4
newcastle,1994,42,72,5
tottenham,1994,42,62,6
qpr,1994,42,60,7
wimbledon,1994,42,56,8
southampton,1994,42,54,9
chelsea,1994,42,54,10
sheffield weds,1994,42,51,11
arsenal,1994,42,51,12
coventry,1994,42,50,13
everton,1994,42,50,14
west ham,1994,42,50,15
man city,1994,42,49,16
aston villa,1994,42,48,17
crystal palace,1994,42,45,18
norwich,1994,42,43,19
leicester,1994,42,29,20
ipswich,1994,42,27,21
newcastle,1995,0,0,0
aston villa,1995,0,0,1
blackburn,1995,0,0,2
qpr,1995,0,0,3
chelsea,1995,0,0,4
everton,1995,0,0,5
liverpool,1995,0,0,6
sheffield weds,1995,0,0,7
man city,1995,0,0,8
tottenham,1995,0,0,9
man united,1995,0,0,10
coventry,1995,0,0,11
southampton,1995,0,0,12
nott'm forest,1995,0,0,13
west ham,1995,0,0,14
leeds,1995,0,0,15
wimbledon,1995,0,0,16
bolton,1995,0,0,17
arsenal,1995,0,0,18
middlesbrough,1995,0,0,19
newcastle,1995,1,3,0
aston villa,1995,1,3,1
blackburn,1995,1,3,2
wimbledon,1995,1,3,3
leeds,1995,1,3,4
nott'm forest,1995,1,3,5
liverpool,1995,1,3,6
everton,1995,1,1,7
middlesbrough,1995,1,1,8
tottenham,1995,1,1,9
arsenal,1995,1,1,10
chelsea,1995,1,1,11
man city,1995,1,1,12
southampton,1995,1,0,13
west ham,1995,1,0,14
coventry,1995,1,0,15
qpr,1995,1,0,16
bolton,1995,1,0,17
man united,1995,1,0,18
sheffield weds,1995,1,0,19
newcastle,1995,2,6,0
aston villa,1995,2,6,1
wimbledon,1995,2,6,2
leeds,1995,2,6,3
middlesbrough,1995,2,4,4
arsenal,1995,2,4,5
nott'm forest,1995,2,4,6
liverpool,1995,2,3,7
sheffield weds,1995,2,3,8
blackburn,1995,2,3,9
man united,1995,2,3,10
coventry,1995,2,3,11
chelsea,1995,2,2,12
everton,1995,2,1,13
tottenham,1995,2,1,14
man city,1995,2,1,15
west ham,1995,2,0,16
qpr,1995,2,0,17
bolton,1995,2,0,18
southampton,1995,2,0,19
newcastle,1995,3,9,0
leeds,1995,3,9,1
wimbledon,1995,3,6,2
aston villa,1995,3,6,3
liverpool,1995,3,6,4
man united,1995,3,6,5
arsenal,1995,3,5,6
nott'm forest,1995,3,5,7
everton,1995,3,4,8
coventry,1995,3,4,9
middlesbrough,1995,3,4,10
blackburn,1995,3,3,11
qpr,1995,3,3,12
bolton,1995,3,3,13
sheffield weds,1995,3,3,14
chelsea,1995,3,2,15
tottenham,1995,3,1,16
man city,1995,3,1,17
west ham,1995,3,1,18
southampton,1995,3,1,19
newcastle,1995,4,12,0
leeds,1995,4,10,1
aston villa,1995,4,9,2
liverpool,1995,4,9,3
man united,1995,4,9,4
wimbledon,1995,4,7,5
everton,1995,4,7,6
arsenal,1995,4,6,7
nott'm forest,1995,4,6,8
