team,year,day,points,position
catania,2011,0,0,4
siena,2011,0,0,5
chievo,2011,0,0,6
novara,2011,0,0,7
fiorentina,2011,0,0,8
bologna,2011,0,0,9
lazio,2011,0,0,10
atalanta,2011,0,0,11
juventus,2011,0,0,12
parma,2011,0,0,13
lecce,2011,0,0,14
udinese,2011,0,0,15
palermo,2011,0,0,16
inter,2011,0,0,17
roma,2011,0,0,18
cagliari,2011,0,0,19
cagliari,2011,1,3,0
palermo,2011,1,3,1
napoli,2011,1,3,2
fiorentina,2011,1,3,3
udinese,2011,1,3,4
juventus,2011,1,3,5
chievo,2011,1,1,6
novara,2011,1,1,7
milan,2011,1,1,8
catania,2011,1,1,9
lazio,2011,1,1,10
atalanta,2011,1,1,11
siena,2011,1,1,12
genoa,2011,1,1,13
parma,2011,1,0,14
lecce,2011,1,0,15
bologna,2011,1,0,16
cesena,2011,1,0,17
inter,2011,1,0,18
roma,2011,1,0,19
cagliari,2011,2,6,0
udinese,2011,2,6,1
napoli,2011,2,6,2
juventus,2011,2,6,3
catania,2011,2,4,4
genoa,2011,2,4,5
atalanta,2011,2,4,6
parma,2011,2,3,7
fiorentina,2011,2,3,8
lecce,2011,2,3,9
palermo,2011,2,3,10
chievo,2011,2,1,11
siena,2011,2,1,12
novara,2011,2,1,13
roma,2011,2,1,14
inter,2011,2,1,15
lazio,2011,2,1,16
milan,2011,2,1,17
cesena,2011,2,0,18
bologna,2011,2,0,19
genoa,2011,3,7,0
udinese,2011,3,7,1
juventus,2011,3,7,2
atalanta,2011,3,7,3
palermo,2011,3,6,4
napoli,2011,3,6,5
cagliari,2011,3,6,6
fiorentina,2011,3,6,7
novara,2011,3,4,8
lazio,2011,3,4,9
chievo,2011,3,4,10
catania,2011,3,4,11
lecce,2011,3,3,12
parma,2011,3,3,13
siena,2011,3,2,14
roma,2011,3,2,15
milan,2011,3,2,16
bologna,2011,3,1,17
inter,2011,3,1,18
cesena,2011,3,0,19
atalanta,2011,4,10,0
udinese,2011,4,8,1
juventus,2011,4,8,2
genoa,2011,4,7,3
palermo,2011,4,7,4
napoli,2011,4,7,5
chievo,2011,4,7,6
cagliari,2011,4,7,7
fiorentina,2011,4,7,8
milan,2011,4,5,9
siena,2011,4,5,10
lazio,2011,4,5,11
catania,2011,4,5,12
roma,2011,4,5,13
novara,2011,4,4,14
inter,2011,4,4,15
lecce,2011,4,3,16
parma,2011,4,3,17
bologna,2011,4,1,18
cesena,2011,4,0,19
udinese,2011,5,11,0
juventus,2011,5,11,1
cagliari,2011,5,10,2
napoli,2011,5,10,3
atalanta,2011,5,10,4
palermo,2011,5,10,5
roma,2011,5,8,6
chievo,2011,5,8,7
lazio,2011,5,8,8
genoa,2011,5,7,9
fiorentina,2011,5,7,10
parma,2011,5,6,11
catania,2011,5,6,12
novara,2011,5,5,13
siena,2011,5,5,14
milan,2011,5,5,15
inter,2011,5,4,16
lecce,2011,5,3,17
bologna,2011,5,1,18
cesena,2011,5,1,19
udinese,2011,6,12,0
juventus,2011,6,12,1
cagliari,2011,6,11,2
lazio,2011,6,11,3
atalanta,2011,6,11,4
napoli,2011,6,10,5
palermo,2011,6,10,6
catania,2011,6,9,7
parma,2011,6,9,8
chievo,2011,6,9,9
milan,2011,6,8,10
fiorentina,2011,6,8,11
roma,2011,6,8,12
genoa,2011,6,8,13
siena,2011,6,6,14
novara,2011,6,5,15
lecce,2011,6,4,16
inter,2011,6,4,17
bologna,2011,6,4,18
cesena,2011,6,2,19
udinese,2011,7,15,0
atalanta,2011,7,14,1
lazio,2011,7,14,2
juventus,2011,7,13,3
cagliari,2011,7,12,4
napoli,2011,7,11,5
roma,2011,7,11,6
milan,2011,7,11,7
palermo,2011,7,10,8
catania,2011,7,10,9
fiorentina,2011,7,9,10
parma,2011,7,9,11
chievo,2011,7,9,12
genoa,2011,7,9,13
siena,2011,7,9,14
inter,2011,7,7,15
novara,2011,7,5,16
lecce,2011,7,4,17
bologna,2011,7,4,18
cesena,2011,7,2,19
juventus,2011,8,16,0
udinese,2011,8,15,1
atalanta,2011,8,15,2
lazio,2011,8,15,3
napoli,2011,8,14,4
milan,2011,8,14,5
palermo,2011,8,13,6
cagliari,2011,8,13,7
genoa,2011,8,12,8
roma,2011,8,11,9
catania,2011,8,11,10
siena,2011,8,10,11
fiorentina,2011,8,9,12
chievo,2011,8,9,13
parma,2011,8,9,14
inter,2011,8,8,15
bologna,2011,8,7,16
novara,2011,8,6,17
lecce,2011,8,4,18
cesena,2011,8,3,19
juventus,2011,9,19,0
udinese,2011,9,18,1
lazio,2011,9,18,2
milan,2011,9,17,3
atalanta,2011,9,15,4
catania,2011,9,14,5
napoli,2011,9,14,6
palermo,2011,9,13,7
cagliari,2011,9,13,8
siena,2011,9,13,9
fiorentina,2011,9,12,10
parma,2011,9,12,11
genoa,2011,9,12,12
roma,2011,9,11,13
bologna,2011,9,10,14
chievo,2011,9,9,15
inter,2011,9,8,16
novara,2011,9,7,17
lecce,2011,9,5,18
cesena,2011,9,3,19
juventus,2011,10,22,0
udinese,2011,10,21,1
lazio,2011,10,21,2
milan,2011,10,20,3
atalanta,2011,10,18,4
palermo,2011,10,16,5
genoa,2011,10,15,6
napoli,2011,10,15,7
roma,2011,10,14,8
catania,2011,10,14,9
cagliari,2011,10,13,10
siena,2011,10,13,11
chievo,2011,10,12,12
fiorentina,2011,10,12,13
parma,2011,10,12,14
inter,2011,10,11,15
bologna,2011,10,10,16
lecce,2011,10,8,17
novara,2011,10,7,18
cesena,2011,10,3,19
juventus,2011,11,25,0
lazio,2011,11,22,1
milan,2011,11,21,2
udinese,2011,11,21,3
atalanta,2011,11,19,4
roma,2011,11,17,5
napoli,2011,11,16,6
palermo,2011,11,16,7
parma,2011,11,15,8
chievo,2011,11,15,9
genoa,2011,11,15,10
siena,2011,11,14,11
catania,2011,11,14,12
inter,2011,11,14,13
fiorentina,2011,11,13,14
cagliari,2011,11,13,15
bologna,2011,11,10,16
lecce,2011,11,8,17
novara,2011,11,7,18
cesena,2011,11,6,19
juventus,2011,12,26,0
milan,2011,12,24,1
udinese,2011,12,24,2
lazio,2011,12,22,3
atalanta,2011,12,20,4
palermo,2011,12,19,5
roma,2011,12,17,6
catania,2011,12,17,7
napoli,2011,12,17,8
parma,2011,12,15,9
chievo,2011,12,15,10
genoa,2011,12,15,11
inter,2011,12,14,12
siena,2011,12,14,13
cagliari,2011,12,14,14
fiorentina,2011,12,13,15
bologna,2011,12,11,16
novara,2011,12,10,17
cesena,2011,12,9,18
lecce,2011,12,8,19
juventus,2011,13,29,0
milan,2011,13,27,1
udinese,2011,13,27,2
lazio,2011,13,25,3
atalanta,2011,13,21,4
palermo,2011,13,20,5
napoli,2011,13,20,6
genoa,2011,13,18,7
cagliari,2011,13,17,8
roma,2011,13,17,9
catania,2011,13,17,10
inter,2011,13,17,11
chievo,2011,13,16,12
fiorentina,2011,13,16,13
parma,2011,13,16,14
bologna,2011,13,14,15
siena,2011,13,14,16
novara,2011,13,10,17
cesena,2011,13,9,18
lecce,2011,13,8,19
udinese,2011,14,30,0
juventus,2011,14,30,1
milan,2011,14,28,2
lazio,2011,14,28,3
atalanta,2011,14,22,4
napoli,2011,14,21,5
palermo,2011,14,20,6
inter,2011,14,20,7
cagliari,2011,14,18,8
genoa,2011,14,18,9
roma,2011,14,18,10
catania,2011,14,18,11
parma,2011,14,17,12
chievo,2011,14,16,13
fiorentina,2011,14,16,14
bologna,2011,14,15,15
siena,2011,14,14,16
cesena,2011,14,12,17
novara,2011,14,11,18
lecce,2011,14,8,19
juventus,2011,15,33,0
milan,2011,15,31,1
udinese,2011,15,31,2
lazio,2011,15,29,3
inter,2011,15,23,4
atalanta,2011,15,23,5
genoa,2011,15,21,6
napoli,2011,15,21,7
roma,2011,15,21,8
catania,2011,15,21,9
palermo,2011,15,20,10
chievo,2011,15,19,11
cagliari,2011,15,18,12
parma,2011,15,18,13
fiorentina,2011,15,17,14
bologna,2011,15,15,15
siena,2011,15,14,16
cesena,2011,15,12,17
novara,2011,15,11,18
lecce,2011,15,9,19
juventus,2011,16,34,0
milan,2011,16,34,1
udinese,2011,16,32,2
lazio,2011,16,30,3
inter,2011,16,26,4
atalanta,2011,16,26,5
roma,2011,16,24,6
napoli,2011,16,24,7
catania,2011,16,22,8
genoa,2011,16,21,9
palermo,2011,16,21,10
chievo,2011,16,20,11
parma,2011,16,19,12
fiorentina,2011,16,18,13
cagliari,2011,16,18,14
bologna,2011,16,15,15
siena,2011,16,15,16
novara,2011,16,12,17
cesena,2011,16,12,18
lecce,2011,16,9,19
juventus,2011,17,37,0
milan,2011,17,37,1
udinese,2011,17,35,2
lazio,2011,17,30,3
inter,2011,17,29,4
roma,2011,17,27,5
napoli,2011,17,27,6
atalanta,2011,17,26,7
catania,2011,17,22,8
palermo,2011,17,21,9
fiorentina,2011,17,21,10
cagliari,2011,17,21,11
genoa,2011,17,21,12
chievo,2011,17,20,13
parma,2011,17,19,14
bologna,2011,17,18,15
siena,2011,17,18,16
novara,2011,17,12,17
cesena,2011,17,12,18
lecce,2011,17,9,19
juventus,2011,18,38,0
milan,2011,18,37,1
udinese,2011,18,35,2
lazio,2011,18,33,3
inter,2011,18,32,4
roma,2011,18,30,5
napoli,2011,18,28,6
atalanta,2011,18,26,7
genoa,2011,18,24,8
chievo,2011,18,23,9
cagliari,2011,18,22,10
catania,2011,18,22,11
parma,2011,18,22,12
palermo,2011,18,21,13
fiorentina,2011,18,21,14
bologna,2011,18,19,15
siena,2011,18,18,16
cesena,2011,18,15,17
novara,2011,18,12,18
lecce,2011,18,12,19
juventus,2011,19,41,0
milan,2011,19,40,1
udinese,2011,19,38,2
inter,2011,19,35,3
lazio,2011,19,33,4
roma,2011,19,31,5
napoli,2011,19,29,6
atalanta,2011,19,26,7
chievo,2011,19,24,8
palermo,2011,19,24,9
genoa,2011,19,24,10
catania,2011,19,23,11
parma,2011,19,23,12
cagliari,2011,19,23,13
fiorentina,2011,19,22,14
bologna,2011,19,20,15
siena,2011,19,19,16
cesena,2011,19,15,17
lecce,2011,19,13,18
novara,2011,19,12,19
juventus,2011,20,44,0
milan,2011,20,43,1
udinese,2011,20,38,2
lazio,2011,20,36,3
inter,2011,20,35,4
roma,2011,20,31,5
napoli,2011,20,29,6
atalanta,2011,20,29,7
palermo,2011,20,27,8
genoa,2011,20,27,9
fiorentina,2011,20,25,10
parma,2011,20,24,11
chievo,2011,20,24,12
catania,2011,20,24,13
cagliari,2011,20,23,14
bologna,2011,20,21,15
siena,2011,20,19,16
lecce,2011,20,16,17
cesena,2011,20,15,18
novara,2011,20,12,19
juventus,2011,21,45,0
milan,2011,21,43,1
udinese,2011,21,41,2
lazio,2011,21,39,3
inter,2011,21,36,4
roma,2011,21,34,5
napoli,2011,21,30,6
genoa,2011,21,30,7
atalanta,2011,21,29,8
palermo,2011,21,28,9
fiorentina,2011,21,28,10
chievo,2011,21,27,11
catania,2011,21,27,12
parma,2011,21,27,13
cagliari,2011,21,26,14
bologna,2011,21,22,15
siena,2011,21,20,16
lecce,2011,21,16,17
cesena,2011,21,16,18
novara,2011,21,12,19
juventus,2011,22,46,0
milan,2011,22,44,1
udinese,2011,22,41,2
lazio,2011,22,39,3
inter,2011,22,36,4
roma,2011,22,35,5
napoli,2011,22,31,6
palermo,2011,22,31,7
atalanta,2011,22,30,8
genoa,2011,22,30,9
fiorentina,2011,22,28,10
parma,2011,22,28,11
chievo,2011,22,27,12
cagliari,2011,22,27,13
catania,2011,22,27,14
bologna,2011,22,25,15
siena,2011,22,23,16
lecce,2011,22,17,17
cesena,2011,22,16,18
novara,2011,22,13,19
juventus,2011,23,49,0
milan,2011,23,47,1
lazio,2011,23,42,2
udinese,2011,23,41,3
inter,2011,23,36,4
roma,2011,23,35,5
napoli,2011,23,34,6
atalanta,2011,23,33,7
palermo,2011,23,31,8
cagliari,2011,23,30,9
catania,2011,23,30,10
genoa,2011,23,30,11
bologna,2011,23,28,12
fiorentina,2011,23,28,13
parma,2011,23,28,14
chievo,2011,23,27,15
siena,2011,23,23,16
lecce,2011,23,18,17
cesena,2011,23,16,18
novara,2011,23,16,19
juventus,2011,24,50,0
milan,2011,24,50,1
udinese,2011,24,42,2
lazio,2011,24,42,3
roma,2011,24,38,4
napoli,2011,24,37,5
inter,2011,24,36,6
palermo,2011,24,34,7
atalanta,2011,24,34,8
catania,2011,24,33,9
cagliari,2011,24,31,10
chievo,2011,24,30,11
genoa,2011,24,30,12
parma,2011,24,29,13
bologna,2011,24,28,14
fiorentina,2011,24,28,15
siena,2011,24,23,16
lecce,2011,24,21,17
novara,2011,24,17,18
cesena,2011,24,16,19
juventus,2011,25,51,0
milan,2011,25,51,1
udinese,2011,25,45,2
lazio,2011,25,45,3
napoli,2011,25,40,4
roma,2011,25,38,5
atalanta,2011,25,37,6
inter,2011,25,36,7
catania,2011,25,34,8
palermo,2011,25,34,9
chievo,2011,25,33,10
fiorentina,2011,25,31,11
bologna,2011,25,31,12
cagliari,2011,25,31,13
genoa,2011,25,31,14
parma,2011,25,29,15
siena,2011,25,26,16
lecce,2011,25,24,17
novara,2011,25,17,18
cesena,2011,25,16,19
milan,2011,26,54,0
juventus,2011,26,52,1
lazio,2011,26,48,2
udinese,2011,26,46,3
napoli,2011,26,43,4
atalanta,2011,26,38,5
roma,2011,26,38,6
inter,2011,26,37,7
catania,2011,26,35,8
chievo,2011,26,34,9
palermo,2011,26,34,10
fiorentina,2011,26,32,11
genoa,2011,26,32,12
bologna,2011,26,32,13
cagliari,2011,26,31,14
parma,2011,26,30,15
siena,2011,26,29,16
lecce,2011,26,25,17
cesena,2011,26,17,18
novara,2011,26,17,19
milan,2011,27,57,0
juventus,2011,27,53,1
lazio,2011,27,48,2
napoli,2011,27,46,3
udinese,2011,27,46,4
roma,2011,27,41,5
inter,2011,27,40,6
atalanta,2011,27,39,7
catania,2011,27,38,8
bologna,2011,27,35,9
chievo,2011,27,34,10
palermo,2011,27,34,11
genoa,2011,27,33,12
fiorentina,2011,27,32,13
siena,2011,27,32,14
parma,2011,27,31,15
cagliari,2011,27,31,16
lecce,2011,27,25,17
novara,2011,27,20,18
cesena,2011,27,17,19
milan,2011,28,60,0
juventus,2011,28,56,1
lazio,2011,28,48,2
napoli,2011,28,47,3
udinese,2011,28,47,4
roma,2011,28,44,5
catania,2011,28,41,6
inter,2011,28,41,7
atalanta,2011,28,40,8
bologna,2011,28,36,9
chievo,2011,28,35,10
palermo,2011,28,35,11
cagliari,2011,28,34,12
genoa,2011,28,33,13
fiorentina,2011,28,32,14
siena,2011,28,32,15
parma,2011,28,31,16
lecce,2011,28,26,17
novara,2011,28,23,18
cesena,2011,28,17,19
milan,2011,29,63,0
juventus,2011,29,59,1
lazio,2011,29,51,2
napoli,2011,29,48,3
udinese,2011,29,48,4
roma,2011,29,44,5
atalanta,2011,29,43,6
catania,2011,29,42,7
inter,2011,29,41,8
bologna,2011,29,36,9
chievo,2011,29,36,10
palermo,2011,29,36,11
cagliari,2011,29,34,12
genoa,2011,29,34,13
fiorentina,2011,29,33,14
siena,2011,29,33,15
parma,2011,29,32,16
lecce,2011,29,27,17
novara,2011,29,24,18
cesena,2011,29,18,19
milan,2011,30,64,0
juventus,2011,30,62,1
lazio,2011,30,51,2
napoli,2011,30,48,3
udinese,2011,30,48,4
roma,2011,30,47,5
inter,2011,30,44,6
catania,2011,30,43,7
atalanta,2011,30,43,8
chievo,2011,30,39,9
palermo,2011,30,39,10
cagliari,2011,30,37,11
bologna,2011,30,36,12
siena,2011,30,36,13
parma,2011,30,35,14
genoa,2011,30,34,15
fiorentina,2011,30,33,16
lecce,2011,30,28,17
novara,2011,30,24,18
cesena,2011,30,19,19
juventus,2011,31,65,0
milan,2011,31,64,1
lazio,2011,31,54,2
udinese,2011,31,51,3
napoli,2011,31,48,4
roma,2011,31,47,5
inter,2011,31,45,6
catania,2011,31,43,7
atalanta,2011,31,43,8
chievo,2011,31,42,9
siena,2011,31,39,10
palermo,2011,31,39,11
cagliari,2011,31,38,12
bologna,2011,31,37,13
fiorentina,2011,31,36,14
parma,2011,31,35,15
genoa,2011,31,35,16
lecce,2011,31,31,17
novara,2011,31,25,18
cesena,2011,31,20,19
juventus,2011,32,68,0
milan,2011,32,67,1
lazio,2011,32,54,2
udinese,2011,32,51,3
roma,2011,32,50,4
napoli,2011,32,48,5
inter,2011,32,48,6
atalanta,2011,32,46,7
catania,2011,32,43,8
chievo,2011,32,42,9
palermo,2011,32,40,10
bologna,2011,32,40,11
siena,2011,32,39,12
parma,2011,32,38,13
cagliari,2011,32,38,14
fiorentina,2011,32,37,15
genoa,2011,32,36,16
lecce,2011,32,34,17
novara,2011,32,25,18
cesena,2011,32,21,19
juventus,2011,33,71,0
milan,2011,33,68,1
lazio,2011,33,55,2
udinese,2011,33,52,3
napoli,2011,33,51,4
roma,2011,33,50,5
inter,2011,33,49,6
catania,2011,33,46,7
atalanta,2011,33,46,8
chievo,2011,33,43,9
siena,2011,33,42,10
parma,2011,33,41,11
palermo,2011,33,41,12
bologna,2011,33,41,13
fiorentina,2011,33,38,14
cagliari,2011,33,38,15
genoa,2011,33,36,16
lecce,2011,33,35,17
novara,2011,33,25,18
cesena,2011,33,22,19
juventus,2011,34,74,0
milan,2011,34,71,1
lazio,2011,34,55,2
napoli,2011,34,54,3
inter,2011,34,52,4
udinese,2011,34,52,5
roma,2011,34,50,6
atalanta,2011,34,49,7
catania,2011,34,46,8
parma,2011,34,44,9
siena,2011,34,43,10
chievo,2011,34,43,11
bologna,2011,34,42,12
cagliari,2011,34,41,13
palermo,2011,34,41,14
fiorentina,2011,34,41,15
genoa,2011,34,36,16
lecce,2011,34,35,17
novara,2011,34,28,18
cesena,2011,34,22,19
juventus,2011,35,77,0
milan,2011,35,74,1
napoli,2011,35,55,2
inter,2011,35,55,3
udinese,2011,35,55,4
lazio,2011,35,55,5
atalanta,2011,35,52,6
roma,2011,35,51,7
catania,2011,35,47,8
parma,2011,35,47,9
bologna,2011,35,45,10
chievo,2011,35,44,11
siena,2011,35,43,12
cagliari,2011,35,42,13
palermo,2011,35,42,14
fiorentina,2011,35,41,15
genoa,2011,35,36,16
lecce,2011,35,35,17
novara,2011,35,28,18
cesena,2011,35,22,19
juventus,2011,36,78,0
milan,2011,36,77,1
napoli,2011,36,58,2
udinese,2011,36,58,3
lazio,2011,36,56,4
inter,2011,36,55,5
atalanta,2011,36,52,6
roma,2011,36,52,7
parma,2011,36,50,8
bologna,2011,36,48,9
catania,2011,36,47,10
chievo,2011,36,45,11
siena,2011,36,44,12
cagliari,2011,36,42,13
palermo,2011,36,42,14
fiorentina,2011,36,42,15
genoa,2011,36,39,16
lecce,2011,36,36,17
novara,2011,36,29,18
cesena,2011,36,22,19
juventus,2011,37,81,0
milan,2011,37,77,1
udinese,2011,37,61,2
lazio,2011,37,59,3
napoli,2011,37,58,4
inter,2011,37,58,5
roma,2011,37,53,6
parma,2011,37,53,7
atalanta,2011,37,52,8
bologna,2011,37,51,9
catania,2011,37,48,10
chievo,2011,37,46,11
fiorentina,2011,37,45,12
siena,2011,37,44,13
palermo,2011,37,43,14
cagliari,2011,37,42,15
genoa,2011,37,39,16
lecce,2011,37,36,17
novara,2011,37,32,18
cesena,2011,37,22,19
juventus,2011,38,84,0
milan,2011,38,80,1
udinese,2011,38,64,2
lazio,2011,38,62,3
napoli,2011,38,61,4
inter,2011,38,58,5
roma,2011,38,56,6
parma,2011,38,56,7
atalanta,2011,38,52,8
bologna,2011,38,51,9
chievo,2011,38,49,10
catania,2011,38,48,11
fiorentina,2011,38,46,12
siena,2011,38,44,13
palermo,2011,38,43,14
cagliari,2011,38,43,15
genoa,2011,38,42,16
lecce,2011,38,36,17
novara,2011,38,32,18
cesena,2011,38,22,19
milan,2012,0,0,0
fiorentina,2012,0,0,1
juventus,2012,0,0,2
parma,2012,0,0,3
atalanta,2012,0,0,4
lazio,2012,0,0,5
chievo,2012,0,0,6
bologna,2012,0,0,7
genoa,2012,0,0,8
cagliari,2012,0,0,9
udinese,2012,0,0,10
sampdoria,2012,0,0,11
palermo,2012,0,0,12
napoli,2012,0,0,13
pescara,2012,0,0,14
inter,2012,0,0,15
roma,2012,0,0,16
catania,2012,0,0,17
siena,2012,0,0,18
torino,2012,0,0,19
fiorentina,2012,1,3,0
juventus,2012,1,3,1
lazio,2012,1,3,2
chievo,2012,1,3,3
genoa,2012,1,3,4
inter,2012,1,3,5
napoli,2012,1,3,6
sampdoria,2012,1,3,7
catania,2012,1,1,8
torino,2012,1,1,9
siena,2012,1,1,10
roma,2012,1,1,11
palermo,2012,1,0,12
udinese,2012,1,0,13
pescara,2012,1,0,14
cagliari,2012,1,0,15
bologna,2012,1,0,16
atalanta,2012,1,0,17
parma,2012,1,0,18
milan,2012,1,0,19
juventus,2012,2,6,0
lazio,2012,2,6,1
napoli,2012,2,6,2
sampdoria,2012,2,6,3
torino,2012,2,4,4
catania,2012,2,4,5
roma,2012,2,4,6
fiorentina,2012,2,3,7
genoa,2012,2,3,8
inter,2012,2,3,9
parma,2012,2,3,10
chievo,2012,2,3,11
milan,2012,2,3,12
cagliari,2012,2,1,13
atalanta,2012,2,1,14
siena,2012,2,1,15
palermo,2012,2,0,16
udinese,2012,2,0,17
pescara,2012,2,0,18
bologna,2012,2,0,19
juventus,2012,3,9,0
lazio,2012,3,9,1
napoli,2012,3,9,2
sampdoria,2012,3,9,3
fiorentina,2012,3,6,4
inter,2012,3,6,5
roma,2012,3,4,6
catania,2012,3,4,7
atalanta,2012,3,4,8
torino,2012,3,4,9
genoa,2012,3,3,10
chievo,2012,3,3,11
bologna,2012,3,3,12
parma,2012,3,3,13
milan,2012,3,3,14
cagliari,2012,3,2,15
siena,2012,3,2,16
udinese,2012,3,1,17
palermo,2012,3,1,18
pescara,2012,3,0,19
juventus,2012,4,12,0
napoli,2012,4,10,1
sampdoria,2012,4,10,2
lazio,2012,4,9,3
fiorentina,2012,4,7,4
atalanta,2012,4,7,5
roma,2012,4,7,6
genoa,2012,4,6,7
inter,2012,4,6,8
catania,2012,4,5,9
torino,2012,4,5,10
siena,2012,4,5,11
udinese,2012,4,4,12
bologna,2012,4,4,13
parma,2012,4,4,14
chievo,2012,4,3,15
milan,2012,4,3,16
cagliari,2012,4,2,17
palermo,2012,4,1,18
pescara,2012,4,1,19
napoli,2012,5,13,0
juventus,2012,5,13,1
sampdoria,2012,5,11,2
lazio,2012,5,9,3
inter,2012,5,9,4
fiorentina,2012,5,8,5
roma,2012,5,8,6
siena,2012,5,8,7
catania,2012,5,8,8
genoa,2012,5,7,9
atalanta,2012,5,7,10
torino,2012,5,6,11
milan,2012,5,6,12
udinese,2012,5,5,13
parma,2012,5,5,14
pescara,2012,5,4,15
bologna,2012,5,4,16
chievo,2012,5,3,17
cagliari,2012,5,2,18
palermo,2012,5,1,19
juventus,2012,6,16,0
napoli,2012,6,16,1
lazio,2012,6,12,2
inter,2012,6,12,3
sampdoria,2012,6,11,4
torino,2012,6,9,5
siena,2012,6,8,6
roma,2012,6,8,7
genoa,2012,6,8,8
fiorentina,2012,6,8,9
catania,2012,6,8,10
bologna,2012,6,7,11
pescara,2012,6,7,12
atalanta,2012,6,7,13
milan,2012,6,7,14
udinese,2012,6,6,15
parma,2012,6,6,16
palermo,2012,6,4,17
chievo,2012,6,3,18
cagliari,2012,6,2,19
juventus,2012,7,19,0
napoli,2012,7,19,1
lazio,2012,7,15,2
inter,2012,7,15,3
fiorentina,2012,7,11,4
catania,2012,7,11,5
roma,2012,7,11,6
sampdoria,2012,7,11,7
genoa,2012,7,9,8
torino,2012,7,9,9
siena,2012,7,8,10
bologna,2012,7,7,11
pescara,2012,7,7,12
atalanta,2012,7,7,13
milan,2012,7,7,14
udinese,2012,7,6,15
parma,2012,7,6,16
chievo,2012,7,6,17
cagliari,2012,7,5,18
palermo,2012,7,5,19
juventus,2012,8,22,0
napoli,2012,8,19,1
lazio,2012,8,18,2
inter,2012,8,18,3
roma,2012,8,14,4
fiorentina,2012,8,12,5
catania,2012,8,11,6
sampdoria,2012,8,11,7
torino,2012,8,10,8
atalanta,2012,8,10,9
genoa,2012,8,9,10
parma,2012,8,9,11
udinese,2012,8,9,12
cagliari,2012,8,8,13
siena,2012,8,8,14
chievo,2012,8,7,15
milan,2012,8,7,16
bologna,2012,8,7,17
pescara,2012,8,7,18
palermo,2012,8,6,19
juventus,2012,9,25,0
napoli,2012,9,22,1
inter,2012,9,21,2
lazio,2012,9,18,3
fiorentina,2012,9,15,4
roma,2012,9,14,5
parma,2012,9,12,6
udinese,2012,9,12,7
catania,2012,9,11,8
atalanta,2012,9,11,9
cagliari,2012,9,11,10
sampdoria,2012,9,11,11
torino,2012,9,10,12
milan,2012,9,10,13
genoa,2012,9,9,14
siena,2012,9,9,15
pescara,2012,9,8,16
palermo,2012,9,7,17
chievo,2012,9,7,18
bologna,2012,9,7,19
juventus,2012,10,28,0
inter,2012,10,24,1
napoli,2012,10,22,2
lazio,2012,10,19,3
fiorentina,2012,10,18,4
parma,2012,10,15,5
roma,2012,10,14,6
atalanta,2012,10,14,7
cagliari,2012,10,14,8
udinese,2012,10,13,9
catania,2012,10,12,10
sampdoria,2012,10,11,11
torino,2012,10,11,12
milan,2012,10,11,13
chievo,2012,10,10,14
genoa,2012,10,9,15
siena,2012,10,9,16
pescara,2012,10,8,17
palermo,2012,10,8,18
bologna,2012,10,7,19
juventus,2012,11,28,0
inter,2012,11,27,1
napoli,2012,11,23,2
fiorentina,2012,11,21,3
lazio,2012,11,19,4
roma,2012,11,17,5
atalanta,2012,11,17,6
catania,2012,11,15,7
parma,2012,11,15,8
udinese,2012,11,14,9
milan,2012,11,14,10
cagliari,2012,11,14,11
siena,2012,11,12,12
torino,2012,11,12,13
sampdoria,2012,11,11,14
pescara,2012,11,11,15
chievo,2012,11,10,16
genoa,2012,11,9,17
palermo,2012,11,8,18
bologna,2012,11,8,19
juventus,2012,12,31,0
inter,2012,12,27,1
napoli,2012,12,26,2
fiorentina,2012,12,24,3
lazio,2012,12,22,4
atalanta,2012,12,20,5
roma,2012,12,17,6
catania,2012,12,16,7
parma,2012,12,16,8
cagliari,2012,12,15,9
udinese,2012,12,15,10
torino,2012,12,15,11
milan,2012,12,14,12
siena,2012,12,13,13
palermo,2012,12,11,14
chievo,2012,12,11,15
sampdoria,2012,12,11,16
pescara,2012,12,11,17
genoa,2012,12,9,18
bologna,2012,12,8,19
juventus,2012,13,32,0
inter,2012,13,28,1
napoli,2012,13,27,2
fiorentina,2012,13,27,3
lazio,2012,13,23,4
roma,2012,13,20,5
atalanta,2012,13,20,6
catania,2012,13,19,7
parma,2012,13,17,8
cagliari,2012,13,16,9
siena,2012,13,16,10
udinese,2012,13,16,11
torino,2012,13,15,12
milan,2012,13,15,13
sampdoria,2012,13,14,14
pescara,2012,13,11,15
bologna,2012,13,11,16
palermo,2012,13,11,17
chievo,2012,13,11,18
genoa,2012,13,9,19
juventus,2012,14,32,0
napoli,2012,14,30,1
inter,2012,14,28,2
fiorentina,2012,14,28,3
lazio,2012,14,26,4
roma,2012,14,23,5
parma,2012,14,20,6
atalanta,2012,14,20,7
catania,2012,14,19,8
milan,2012,14,18,9
sampdoria,2012,14,17,10
siena,2012,14,17,11
udinese,2012,14,16,12
cagliari,2012,14,16,13
torino,2012,14,16,14
palermo,2012,14,14,15
genoa,2012,14,12,16
chievo,2012,14,12,17
pescara,2012,14,11,18
bologna,2012,14,11,19
juventus,2012,15,35,0
napoli,2012,15,33,1
inter,2012,15,31,2
fiorentina,2012,15,29,3
lazio,2012,15,29,4
roma,2012,15,26,5
milan,2012,15,21,6
parma,2012,15,20,7
atalanta,2012,15,20,8
udinese,2012,15,19,9
